county,office,district,party,candidate,precinct,votes
Marion,State Senate,11,DEM,Under Votes,691,27
Marion,State Senate,11,DEM,Under Votes,694,10
Marion,State Senate,11,DEM,Under Votes,696,13
Marion,State Senate,11,DEM,Under Votes,815,13
Marion,State Senate,11,DEM,Under Votes,825,6
Marion,State Senate,11,DEM,Under Votes,835,4
Marion,State Senate,11,DEM,Under Votes,845,17
Marion,State Senate,11,DEM,Under Votes,855,13
Marion,State Senate,11,DEM,Under Votes,865,2
Marion,State Senate,11,DEM,Over Votes,310,0
Marion,State Senate,11,DEM,Over Votes,311,0
Marion,State Senate,11,DEM,Over Votes,312,0
Marion,State Senate,11,DEM,Over Votes,320,0
Marion,State Senate,11,DEM,Over Votes,321,0
Marion,State Senate,11,DEM,Over Votes,322,0
Marion,State Senate,11,DEM,Over Votes,323,0
Marion,State Senate,11,DEM,Over Votes,324,0
Marion,State Senate,11,DEM,Over Votes,326,0
Marion,State Senate,11,DEM,Over Votes,336,0
Marion,State Senate,11,DEM,Over Votes,350,1
Marion,State Senate,11,DEM,Over Votes,352,0
Marion,State Senate,11,DEM,Over Votes,353,0
Marion,State Senate,11,DEM,Over Votes,354,0
Marion,State Senate,11,DEM,Over Votes,355,0
Marion,State Senate,11,DEM,Over Votes,357,0
Marion,State Senate,11,DEM,Over Votes,361,0
Marion,State Senate,11,DEM,Over Votes,362,0
Marion,State Senate,11,DEM,Over Votes,363,0
Marion,State Senate,11,DEM,Over Votes,364,0
Marion,State Senate,11,DEM,Over Votes,370,0
Marion,State Senate,11,DEM,Over Votes,400,0
Marion,State Senate,11,DEM,Over Votes,408,0
Marion,State Senate,11,DEM,Over Votes,545,0
Marion,State Senate,11,DEM,Over Votes,582,0
Marion,State Senate,11,DEM,Over Votes,584,0
Marion,State Senate,11,DEM,Over Votes,588,0
Marion,State Senate,11,DEM,Over Votes,678,0
Marion,State Senate,11,DEM,Over Votes,690,0
Marion,State Senate,11,DEM,Over Votes,691,0
Marion,State Senate,11,DEM,Over Votes,694,0
Marion,State Senate,11,DEM,Over Votes,696,0
Marion,State Senate,11,DEM,Over Votes,815,0
Marion,State Senate,11,DEM,Over Votes,825,0
Marion,State Senate,11,DEM,Over Votes,835,0
Marion,State Senate,11,DEM,Over Votes,845,0
Marion,State Senate,11,DEM,Over Votes,855,0
Marion,State Senate,11,DEM,Over Votes,865,0
Marion,State Senate,11,DEM,Write-ins,310,0
Marion,State Senate,11,DEM,Write-ins,311,3
Marion,State Senate,11,DEM,Write-ins,312,1
Marion,State Senate,11,DEM,Write-ins,320,2
Marion,State Senate,11,DEM,Write-ins,321,2
Marion,State Senate,11,DEM,Write-ins,322,0
Marion,State Senate,11,DEM,Write-ins,323,1
Marion,State Senate,11,DEM,Write-ins,324,0
Marion,State Senate,11,DEM,Write-ins,326,0
Marion,State Senate,11,DEM,Write-ins,336,0
Marion,State Senate,11,DEM,Write-ins,350,3
Marion,State Senate,11,DEM,Write-ins,352,1
Marion,State Senate,11,DEM,Write-ins,353,0
Marion,State Senate,11,DEM,Write-ins,354,0
Marion,State Senate,11,DEM,Write-ins,355,0
Marion,State Senate,11,DEM,Write-ins,357,3
Marion,State Senate,11,DEM,Write-ins,361,0
Marion,State Senate,11,DEM,Write-ins,362,1
Marion,State Senate,11,DEM,Write-ins,363,3
Marion,State Senate,11,DEM,Write-ins,364,2
Marion,State Senate,11,DEM,Write-ins,370,2
Marion,State Senate,11,DEM,Write-ins,400,0
Marion,State Senate,11,DEM,Write-ins,408,0
Marion,State Senate,11,DEM,Write-ins,545,3
Marion,State Senate,11,DEM,Write-ins,582,0
Marion,State Senate,11,DEM,Write-ins,584,0
Marion,State Senate,11,DEM,Write-ins,588,0
Marion,State Senate,11,DEM,Write-ins,678,4
Marion,State Senate,11,DEM,Write-ins,690,1
Marion,State Senate,11,DEM,Write-ins,691,3
Marion,State Senate,11,DEM,Write-ins,694,0
Marion,State Senate,11,DEM,Write-ins,696,4
Marion,State Senate,11,DEM,Write-ins,815,1
Marion,State Senate,11,DEM,Write-ins,825,1
Marion,State Senate,11,DEM,Write-ins,835,1
Marion,State Senate,11,DEM,Write-ins,845,3
Marion,State Senate,11,DEM,Write-ins,855,2
Marion,State Senate,11,DEM,Write-ins,865,0
Marion,State Senate,13,DEM,Paul Diller,356,4
Marion,State Senate,13,DEM,Paul Diller,401,187
Marion,State Senate,13,DEM,Paul Diller,402,167
Marion,State Senate,13,DEM,Paul Diller,403,210
Marion,State Senate,13,DEM,Paul Diller,404,142
Marion,State Senate,13,DEM,Paul Diller,405,111
Marion,State Senate,13,DEM,Paul Diller,406,187
Marion,State Senate,13,DEM,Paul Diller,407,171
Marion,State Senate,13,DEM,Paul Diller,505,15
Marion,State Senate,13,DEM,Paul Diller,577,28
Marion,State Senate,13,DEM,Paul Diller,580,42
Marion,State Senate,13,DEM,Paul Diller,589,2
Marion,State Senate,13,DEM,Sarah Grider,356,3
Marion,State Senate,13,DEM,Sarah Grider,401,154
Marion,State Senate,13,DEM,Sarah Grider,402,121
Marion,State Senate,13,DEM,Sarah Grider,403,184
Marion,State Senate,13,DEM,Sarah Grider,404,171
Marion,State Senate,13,DEM,Sarah Grider,405,108
Marion,State Senate,13,DEM,Sarah Grider,406,207
Marion,State Senate,13,DEM,Sarah Grider,407,142
Marion,State Senate,13,DEM,Sarah Grider,505,10
Marion,State Senate,13,DEM,Sarah Grider,577,21
Marion,State Senate,13,DEM,Sarah Grider,580,49
Marion,State Senate,13,DEM,Sarah Grider,589,0
Marion,State Senate,13,DEM,Under Votes,356,2
Marion,State Senate,13,DEM,Under Votes,401,110
Marion,State Senate,13,DEM,Under Votes,402,86
Marion,State Senate,13,DEM,Under Votes,403,97
Marion,State Senate,13,DEM,Under Votes,404,73
Marion,State Senate,13,DEM,Under Votes,405,52
Marion,State Senate,13,DEM,Under Votes,406,99
Marion,State Senate,13,DEM,Under Votes,407,53
Marion,State Senate,13,DEM,Under Votes,505,11
Marion,State Senate,13,DEM,Under Votes,577,5
Marion,State Senate,13,DEM,Under Votes,580,16
Marion,State Senate,13,DEM,Under Votes,589,1
Marion,State Senate,13,DEM,Over Votes,356,0
Marion,State Senate,13,DEM,Over Votes,401,0
Marion,State Senate,13,DEM,Over Votes,402,0
Marion,State Senate,13,DEM,Over Votes,403,0
Marion,State Senate,13,DEM,Over Votes,404,0
Marion,State Senate,13,DEM,Over Votes,405,0
Marion,State Senate,13,DEM,Over Votes,406,0
Marion,State Senate,13,DEM,Over Votes,407,0
Marion,State Senate,13,DEM,Over Votes,505,0
Marion,State Senate,13,DEM,Over Votes,577,0
Marion,State Senate,13,DEM,Over Votes,580,0
Marion,State Senate,13,DEM,Over Votes,589,0
Marion,State Senate,13,DEM,Write-ins,356,3
Marion,State Senate,13,DEM,Write-ins,401,1
Marion,State Senate,13,DEM,Write-ins,402,2
Marion,State Senate,13,DEM,Write-ins,403,10
Marion,State Senate,13,DEM,Write-ins,404,7
Marion,State Senate,13,DEM,Write-ins,405,4
Marion,State Senate,13,DEM,Write-ins,406,7
Marion,State Senate,13,DEM,Write-ins,407,2
Marion,State Senate,13,DEM,Write-ins,505,1
Marion,State Senate,13,DEM,Write-ins,577,0
Marion,State Senate,13,DEM,Write-ins,580,1
Marion,State Senate,13,DEM,Write-ins,589,2
Marion,State Senate,20,DEM,Charles Gallia,578,5
Marion,State Senate,20,DEM,Under Votes,578,0
Marion,State Senate,20,DEM,Over Votes,578,0
Marion,State Senate,20,DEM,Write-ins,578,0
Marion,State Senate,30,DEM,Solea Kabakov,982,0
Marion,State Senate,30,DEM,Under Votes,982,0
Marion,State Senate,30,DEM,Over Votes,982,0
Marion,State Senate,30,DEM,Write-ins,982,0
Marion,State House,17,DEM,Renee Windsor-White,645,141
Marion,State House,17,DEM,Renee Windsor-White,655,289
Marion,State House,17,DEM,Renee Windsor-White,674,65
Marion,State House,17,DEM,Renee Windsor-White,679,66
Marion,State House,17,DEM,Renee Windsor-White,683,12
Marion,State House,17,DEM,Renee Windsor-White,786,24
Marion,State House,17,DEM,Renee Windsor-White,790,7
Marion,State House,17,DEM,Renee Windsor-White,905,9
Marion,State House,17,DEM,Renee Windsor-White,915,12
Marion,State House,17,DEM,Renee Windsor-White,925,14
Marion,State House,17,DEM,Renee Windsor-White,935,0
Marion,State House,17,DEM,Renee Windsor-White,981,33
Marion,State House,17,DEM,Under Votes,645,76
Marion,State House,17,DEM,Under Votes,655,113
Marion,State House,17,DEM,Under Votes,674,38
Marion,State House,17,DEM,Under Votes,679,52
Marion,State House,17,DEM,Under Votes,683,6
Marion,State House,17,DEM,Under Votes,786,6
Marion,State House,17,DEM,Under Votes,790,7
Marion,State House,17,DEM,Under Votes,905,6
Marion,State House,17,DEM,Under Votes,915,10
Marion,State House,17,DEM,Under Votes,925,3
Marion,State House,17,DEM,Under Votes,935,0
Marion,State House,17,DEM,Under Votes,981,17
Marion,State House,17,DEM,Over Votes,645,0
Marion,State House,17,DEM,Over Votes,655,0
Marion,State House,17,DEM,Over Votes,674,0
Marion,State House,17,DEM,Over Votes,679,0
Marion,State House,17,DEM,Over Votes,683,0
Marion,State House,17,DEM,Over Votes,786,0
Marion,State House,17,DEM,Over Votes,790,0
Marion,State House,17,DEM,Over Votes,905,0
Marion,State House,17,DEM,Over Votes,915,0
Marion,State House,17,DEM,Over Votes,925,0
Marion,State House,17,DEM,Over Votes,935,0
Marion,State House,17,DEM,Over Votes,981,0
Marion,State House,17,DEM,Write-ins,645,0
Marion,State House,17,DEM,Write-ins,655,9
Marion,State House,17,DEM,Write-ins,674,3
Marion,State House,17,DEM,Write-ins,679,2
Marion,State House,17,DEM,Write-ins,683,0
Marion,State House,17,DEM,Write-ins,786,0
Marion,State House,17,DEM,Write-ins,790,1
Marion,State House,17,DEM,Write-ins,905,0
Marion,State House,17,DEM,Write-ins,915,0
Marion,State House,17,DEM,Write-ins,925,0
Marion,State House,17,DEM,Write-ins,935,1
Marion,State House,17,DEM,Write-ins,981,2
Marion,State House,18,DEM,Barry Shapiro,351,37
Marion,State House,18,DEM,Barry Shapiro,515,44
Marion,State House,18,DEM,Barry Shapiro,525,66
Marion,State House,18,DEM,Barry Shapiro,535,68
Marion,State House,18,DEM,Barry Shapiro,555,103
Marion,State House,18,DEM,Barry Shapiro,579,15
Marion,State House,18,DEM,Barry Shapiro,581,162
Marion,State House,18,DEM,Barry Shapiro,583,46
Marion,State House,18,DEM,Barry Shapiro,586,38
Marion,State House,18,DEM,Barry Shapiro,587,11
Marion,State House,18,DEM,Barry Shapiro,590,25
Marion,State House,18,DEM,Barry Shapiro,615,12
Marion,State House,18,DEM,Barry Shapiro,625,228
Marion,State House,18,DEM,Barry Shapiro,635,402
Marion,State House,18,DEM,Barry Shapiro,676,55
Marion,State House,18,DEM,Barry Shapiro,677,26
Marion,State House,18,DEM,Barry Shapiro,680,18
Marion,State House,18,DEM,Barry Shapiro,681,116
Marion,State House,18,DEM,Barry Shapiro,684,52
Marion,State House,18,DEM,Barry Shapiro,689,0
Marion,State House,18,DEM,Barry Shapiro,692,3
Marion,State House,18,DEM,Barry Shapiro,698,92
Marion,State House,18,DEM,Doug L. Culver,351,12
Marion,State House,18,DEM,Doug L. Culver,515,11
Marion,State House,18,DEM,Doug L. Culver,525,15
Marion,State House,18,DEM,Doug L. Culver,535,33
Marion,State House,18,DEM,Doug L. Culver,555,51
Marion,State House,18,DEM,Doug L. Culver,579,5
Marion,State House,18,DEM,Doug L. Culver,581,72
Marion,State House,18,DEM,Doug L. Culver,583,32
Marion,State House,18,DEM,Doug L. Culver,586,15
Marion,State House,18,DEM,Doug L. Culver,587,2
Marion,State House,18,DEM,Doug L. Culver,590,14
Marion,State House,18,DEM,Doug L. Culver,615,2
Marion,State House,18,DEM,Doug L. Culver,625,63
Marion,State House,18,DEM,Doug L. Culver,635,82
Marion,State House,18,DEM,Doug L. Culver,676,19
Marion,State House,18,DEM,Doug L. Culver,677,3
Marion,State House,18,DEM,Doug L. Culver,680,7
Marion,State House,18,DEM,Doug L. Culver,681,28
Marion,State House,18,DEM,Doug L. Culver,684,17
Marion,State House,18,DEM,Doug L. Culver,689,1
Marion,State House,18,DEM,Doug L. Culver,692,1
Marion,State House,18,DEM,Doug L. Culver,698,23
Marion,State House,18,DEM,Under Votes,351,6
Marion,State House,18,DEM,Under Votes,515,13
Marion,State House,18,DEM,Under Votes,525,31
Marion,State House,18,DEM,Under Votes,535,29
Marion,State House,18,DEM,Under Votes,555,37
Marion,State House,18,DEM,Under Votes,579,6
Marion,State House,18,DEM,Under Votes,581,79
Marion,State House,18,DEM,Under Votes,583,16
Marion,State House,18,DEM,Under Votes,586,12
Marion,State House,18,DEM,Under Votes,587,2
Marion,State House,18,DEM,Under Votes,590,18
Marion,State House,18,DEM,Under Votes,615,7
Marion,State House,18,DEM,Under Votes,625,50
Marion,State House,18,DEM,Under Votes,635,99
Marion,State House,18,DEM,Under Votes,676,23
Marion,State House,18,DEM,Under Votes,677,11
Marion,State House,18,DEM,Under Votes,680,7
Marion,State House,18,DEM,Under Votes,681,37
Marion,State House,18,DEM,Under Votes,684,12
Marion,State House,18,DEM,Under Votes,689,1
Marion,State House,18,DEM,Under Votes,692,4
Marion,State House,18,DEM,Under Votes,698,18
Marion,State House,18,DEM,Over Votes,351,0
Marion,State House,18,DEM,Over Votes,515,0
Marion,State House,18,DEM,Over Votes,525,0
Marion,State House,18,DEM,Over Votes,535,0
Marion,State House,18,DEM,Over Votes,555,0
Marion,State House,18,DEM,Over Votes,579,0
Marion,State House,18,DEM,Over Votes,581,0
Marion,State House,18,DEM,Over Votes,583,0
Marion,State House,18,DEM,Over Votes,586,0
Marion,State House,18,DEM,Over Votes,587,0
Marion,State House,18,DEM,Over Votes,590,0
Marion,State House,18,DEM,Over Votes,615,0
Marion,State House,18,DEM,Over Votes,625,0
Marion,State House,18,DEM,Over Votes,635,0
Marion,State House,18,DEM,Over Votes,676,0
Marion,State House,18,DEM,Over Votes,677,0
Marion,State House,18,DEM,Over Votes,680,0
Marion,State House,18,DEM,Over Votes,681,0
Marion,State House,18,DEM,Over Votes,684,0
Marion,State House,18,DEM,Over Votes,689,0
Marion,State House,18,DEM,Over Votes,692,0
Marion,State House,18,DEM,Over Votes,698,0
Marion,State House,18,DEM,Write-ins,351,1
Marion,State House,18,DEM,Write-ins,515,0
Marion,State House,18,DEM,Write-ins,525,0
Marion,State House,18,DEM,Write-ins,535,0
Marion,State House,18,DEM,Write-ins,555,3
Marion,State House,18,DEM,Write-ins,579,0
Marion,State House,18,DEM,Write-ins,581,5
Marion,State House,18,DEM,Write-ins,583,2
Marion,State House,18,DEM,Write-ins,586,0
Marion,State House,18,DEM,Write-ins,587,0
Marion,State House,18,DEM,Write-ins,590,1
Marion,State House,18,DEM,Write-ins,615,3
Marion,State House,18,DEM,Write-ins,625,4
Marion,State House,18,DEM,Write-ins,635,2
Marion,State House,18,DEM,Write-ins,676,1
Marion,State House,18,DEM,Write-ins,677,1
Marion,State House,18,DEM,Write-ins,680,1
Marion,State House,18,DEM,Write-ins,681,2
Marion,State House,18,DEM,Write-ins,684,0
Marion,State House,18,DEM,Write-ins,689,0
Marion,State House,18,DEM,Write-ins,692,0
Marion,State House,18,DEM,Write-ins,698,1
Marion,State House,19,DEM,Mike Ellison,325,202
Marion,State House,19,DEM,Mike Ellison,331,87
Marion,State House,19,DEM,Mike Ellison,332,64
Marion,State House,19,DEM,Mike Ellison,333,120
Marion,State House,19,DEM,Mike Ellison,334,18
Marion,State House,19,DEM,Mike Ellison,335,0
Marion,State House,19,DEM,Mike Ellison,337,503
Marion,State House,19,DEM,Mike Ellison,340,239
Marion,State House,19,DEM,Mike Ellison,341,298
Marion,State House,19,DEM,Mike Ellison,342,0
Marion,State House,19,DEM,Mike Ellison,343,422
Marion,State House,19,DEM,Mike Ellison,344,485
Marion,State House,19,DEM,Mike Ellison,365,0
Marion,State House,19,DEM,Mike Ellison,374,167
Marion,State House,19,DEM,Mike Ellison,682,233
Marion,State House,19,DEM,Mike Ellison,686,6
Marion,State House,19,DEM,Mike Ellison,687,7
Marion,State House,19,DEM,Mike Ellison,688,17
Marion,State House,19,DEM,Mike Ellison,697,173
Marion,State House,19,DEM,Mike Ellison,705,72
Marion,State House,19,DEM,Mike Ellison,715,112
Marion,State House,19,DEM,Mike Ellison,779,82
Marion,State House,19,DEM,Mike Ellison,781,68
Marion,State House,19,DEM,Mike Ellison,782,27
Marion,State House,19,DEM,Mike Ellison,783,46
Marion,State House,19,DEM,Mike Ellison,787,172
Marion,State House,19,DEM,Under Votes,325,109
Marion,State House,19,DEM,Under Votes,331,66
Marion,State House,19,DEM,Under Votes,332,25
Marion,State House,19,DEM,Under Votes,333,49
Marion,State House,19,DEM,Under Votes,334,6
Marion,State House,19,DEM,Under Votes,335,0
Marion,State House,19,DEM,Under Votes,337,305
Marion,State House,19,DEM,Under Votes,340,141
Marion,State House,19,DEM,Under Votes,341,176
Marion,State House,19,DEM,Under Votes,342,0
Marion,State House,19,DEM,Under Votes,343,212
Marion,State House,19,DEM,Under Votes,344,262
Marion,State House,19,DEM,Under Votes,365,0
Marion,State House,19,DEM,Under Votes,374,102
Marion,State House,19,DEM,Under Votes,682,133
Marion,State House,19,DEM,Under Votes,686,4
Marion,State House,19,DEM,Under Votes,687,3
Marion,State House,19,DEM,Under Votes,688,17
Marion,State House,19,DEM,Under Votes,697,61
Marion,State House,19,DEM,Under Votes,705,40
Marion,State House,19,DEM,Under Votes,715,34
Marion,State House,19,DEM,Under Votes,779,64
Marion,State House,19,DEM,Under Votes,781,46
Marion,State House,19,DEM,Under Votes,782,14
Marion,State House,19,DEM,Under Votes,783,23
Marion,State House,19,DEM,Under Votes,787,102
Marion,State House,19,DEM,Over Votes,325,0
Marion,State House,19,DEM,Over Votes,331,0
Marion,State House,19,DEM,Over Votes,332,0
Marion,State House,19,DEM,Over Votes,333,0
Marion,State House,19,DEM,Over Votes,334,0
Marion,State House,19,DEM,Over Votes,335,0
Marion,State House,19,DEM,Over Votes,337,0
Marion,State House,19,DEM,Over Votes,340,0
Marion,State House,19,DEM,Over Votes,341,0
Marion,State House,19,DEM,Over Votes,342,0
Marion,State House,19,DEM,Over Votes,343,0
Marion,State House,19,DEM,Over Votes,344,0
Marion,State House,19,DEM,Over Votes,365,0
Marion,State House,19,DEM,Over Votes,374,0
Marion,State House,19,DEM,Over Votes,682,0
Marion,State House,19,DEM,Over Votes,686,0
Marion,State House,19,DEM,Over Votes,687,0
Marion,State House,19,DEM,Over Votes,688,0
Marion,State House,19,DEM,Over Votes,697,0
Marion,State House,19,DEM,Over Votes,705,0
Marion,State House,19,DEM,Over Votes,715,0
Marion,State House,19,DEM,Over Votes,779,0
Marion,State House,19,DEM,Over Votes,781,0
Marion,State House,19,DEM,Over Votes,782,0
Marion,State House,19,DEM,Over Votes,783,0
Marion,State House,19,DEM,Over Votes,787,0
Marion,State House,19,DEM,Write-ins,325,5
Marion,State House,19,DEM,Write-ins,331,3
Marion,State House,19,DEM,Write-ins,332,1
Marion,State House,19,DEM,Write-ins,333,3
Marion,State House,19,DEM,Write-ins,334,0
Marion,State House,19,DEM,Write-ins,335,0
Marion,State House,19,DEM,Write-ins,337,9
Marion,State House,19,DEM,Write-ins,340,1
Marion,State House,19,DEM,Write-ins,341,6
Marion,State House,19,DEM,Write-ins,342,0
Marion,State House,19,DEM,Write-ins,343,7
Marion,State House,19,DEM,Write-ins,344,7
Marion,State House,19,DEM,Write-ins,365,0
Marion,State House,19,DEM,Write-ins,374,7
Marion,State House,19,DEM,Write-ins,682,6
Marion,State House,19,DEM,Write-ins,686,1
Marion,State House,19,DEM,Write-ins,687,0
Marion,State House,19,DEM,Write-ins,688,0
Marion,State House,19,DEM,Write-ins,697,3
Marion,State House,19,DEM,Write-ins,705,1
Marion,State House,19,DEM,Write-ins,715,7
Marion,State House,19,DEM,Write-ins,779,5
Marion,State House,19,DEM,Write-ins,781,3
Marion,State House,19,DEM,Write-ins,782,0
Marion,State House,19,DEM,Write-ins,783,1
Marion,State House,19,DEM,Write-ins,787,7
Marion,State House,20,DEM,Paul Evans,330,336
Marion,State House,20,DEM,Paul Evans,371,671
Marion,State House,20,DEM,Paul Evans,372,186
Marion,State House,20,DEM,Paul Evans,373,441
Marion,State House,20,DEM,Paul Evans,375,311
Marion,State House,20,DEM,Paul Evans,376,0
Marion,State House,20,DEM,Paul Evans,780,147
Marion,State House,20,DEM,Paul Evans,784,18
Marion,State House,20,DEM,Under Votes,330,112
Marion,State House,20,DEM,Under Votes,371,192
Marion,State House,20,DEM,Under Votes,372,54
Marion,State House,20,DEM,Under Votes,373,127
Marion,State House,20,DEM,Under Votes,375,67
Marion,State House,20,DEM,Under Votes,376,0
Marion,State House,20,DEM,Under Votes,780,45
Marion,State House,20,DEM,Under Votes,784,10
Marion,State House,20,DEM,Over Votes,330,0
Marion,State House,20,DEM,Over Votes,371,1
Marion,State House,20,DEM,Over Votes,372,0
Marion,State House,20,DEM,Over Votes,373,0
Marion,State House,20,DEM,Over Votes,375,0
Marion,State House,20,DEM,Over Votes,376,0
Marion,State House,20,DEM,Over Votes,780,0
Marion,State House,20,DEM,Over Votes,784,0
Marion,State House,20,DEM,Write-ins,330,5
Marion,State House,20,DEM,Write-ins,371,7
Marion,State House,20,DEM,Write-ins,372,2
Marion,State House,20,DEM,Write-ins,373,6
Marion,State House,20,DEM,Write-ins,375,6
Marion,State House,20,DEM,Write-ins,376,0
Marion,State House,20,DEM,Write-ins,780,2
Marion,State House,20,DEM,Write-ins,784,0
Marion,State House,21,DEM,Brian Clem,310,341
Marion,State House,21,DEM,Brian Clem,312,418
Marion,State House,21,DEM,Brian Clem,320,151
Marion,State House,21,DEM,Brian Clem,321,170
Marion,State House,21,DEM,Brian Clem,322,26
Marion,State House,21,DEM,Brian Clem,323,555
Marion,State House,21,DEM,Brian Clem,324,8
Marion,State House,21,DEM,Brian Clem,326,9
Marion,State House,21,DEM,Brian Clem,336,0
Marion,State House,21,DEM,Brian Clem,353,148
Marion,State House,21,DEM,Brian Clem,355,7
Marion,State House,21,DEM,Brian Clem,362,154
Marion,State House,21,DEM,Brian Clem,363,341
Marion,State House,21,DEM,Brian Clem,364,215
Marion,State House,21,DEM,Brian Clem,370,484
Marion,State House,21,DEM,Brian Clem,678,208
Marion,State House,21,DEM,Brian Clem,691,398
Marion,State House,21,DEM,Brian Clem,694,112
Marion,State House,21,DEM,Brian Clem,696,243
Marion,State House,21,DEM,Under Votes,310,128
Marion,State House,21,DEM,Under Votes,312,121
Marion,State House,21,DEM,Under Votes,320,36
Marion,State House,21,DEM,Under Votes,321,45
