county,precinct,office,district,candidate,votes
clackamas,282,State Treasurer,,John F. Mahler,3
clackamas,282,State Treasurer,,Michael Paul Marsh,6
clackamas,282,State Treasurer,,Tom Cox,138
clackamas,282,State Treasurer,,Write-ins,0
clackamas,282,State Treasurer,,Over Votes,0
clackamas,282,State Treasurer,,Under Votes,30
clackamas,283,State Treasurer,,Ted Wheeler,277
clackamas,283,State Treasurer,,Cameron Whitten,4
clackamas,283,State Treasurer,,John F. Mahler,5
clackamas,283,State Treasurer,,Michael Paul Marsh,1
clackamas,283,State Treasurer,,Tom Cox,170
clackamas,283,State Treasurer,,Write-ins,1
clackamas,283,State Treasurer,,Over Votes,0
clackamas,283,State Treasurer,,Under Votes,22
clackamas,320,State Treasurer,,Ted Wheeler,560
clackamas,320,State Treasurer,,Cameron Whitten,22
clackamas,320,State Treasurer,,John F. Mahler,14
clackamas,320,State Treasurer,,Michael Paul Marsh,1
clackamas,320,State Treasurer,,Tom Cox,428
clackamas,320,State Treasurer,,Write-ins,3
clackamas,320,State Treasurer,,Over Votes,0
clackamas,320,State Treasurer,,Under Votes,83
clackamas,321,State Treasurer,,Ted Wheeler,629
clackamas,321,State Treasurer,,Cameron Whitten,17
clackamas,321,State Treasurer,,John F. Mahler,19
clackamas,321,State Treasurer,,Michael Paul Marsh,9
clackamas,321,State Treasurer,,Tom Cox,704
clackamas,321,State Treasurer,,Write-ins,1
clackamas,321,State Treasurer,,Over Votes,0
clackamas,321,State Treasurer,,Under Votes,123
clackamas,322,State Treasurer,,Ted Wheeler,475
clackamas,322,State Treasurer,,Cameron Whitten,13
clackamas,322,State Treasurer,,John F. Mahler,11
clackamas,322,State Treasurer,,Michael Paul Marsh,4
clackamas,322,State Treasurer,,Tom Cox,493
clackamas,322,State Treasurer,,Write-ins,1
clackamas,322,State Treasurer,,Over Votes,1
clackamas,322,State Treasurer,,Under Votes,74
clackamas,323,State Treasurer,,Ted Wheeler,623
clackamas,323,State Treasurer,,Cameron Whitten,12
clackamas,323,State Treasurer,,John F. Mahler,16
clackamas,323,State Treasurer,,Michael Paul Marsh,9
clackamas,323,State Treasurer,,Tom Cox,584
clackamas,323,State Treasurer,,Write-ins,0
clackamas,323,State Treasurer,,Over Votes,0
clackamas,323,State Treasurer,,Under Votes,115
clackamas,330,State Treasurer,,Ted Wheeler,990
clackamas,330,State Treasurer,,Cameron Whitten,41
clackamas,330,State Treasurer,,John F. Mahler,41
clackamas,330,State Treasurer,,Michael Paul Marsh,27
clackamas,330,State Treasurer,,Tom Cox,1258
clackamas,330,State Treasurer,,Write-ins,1
clackamas,330,State Treasurer,,Over Votes,0
clackamas,330,State Treasurer,,Under Votes,197
clackamas,331,State Treasurer,,Ted Wheeler,244
clackamas,331,State Treasurer,,Cameron Whitten,9
clackamas,331,State Treasurer,,John F. Mahler,16
clackamas,331,State Treasurer,,Michael Paul Marsh,4
clackamas,331,State Treasurer,,Tom Cox,292
clackamas,331,State Treasurer,,Write-ins,0
clackamas,331,State Treasurer,,Over Votes,0
clackamas,331,State Treasurer,,Under Votes,57
clackamas,332,State Treasurer,,Ted Wheeler,91
clackamas,332,State Treasurer,,Cameron Whitten,0
clackamas,332,State Treasurer,,John F. Mahler,2
clackamas,332,State Treasurer,,Michael Paul Marsh,5
clackamas,332,State Treasurer,,Tom Cox,125
clackamas,332,State Treasurer,,Write-ins,0
clackamas,332,State Treasurer,,Over Votes,0
clackamas,332,State Treasurer,,Under Votes,16
clackamas,333,State Treasurer,,Ted Wheeler,519
clackamas,333,State Treasurer,,Cameron Whitten,10
clackamas,333,State Treasurer,,John F. Mahler,22
clackamas,333,State Treasurer,,Michael Paul Marsh,9
clackamas,333,State Treasurer,,Tom Cox,631
clackamas,333,State Treasurer,,Write-ins,2
clackamas,333,State Treasurer,,Over Votes,0
clackamas,333,State Treasurer,,Under Votes,106
clackamas,350,State Treasurer,,Ted Wheeler,565
clackamas,350,State Treasurer,,Cameron Whitten,27
clackamas,350,State Treasurer,,John F. Mahler,31
clackamas,350,State Treasurer,,Michael Paul Marsh,26
clackamas,350,State Treasurer,,Tom Cox,726
clackamas,350,State Treasurer,,Write-ins,1
clackamas,350,State Treasurer,,Over Votes,1
clackamas,350,State Treasurer,,Under Votes,124
clackamas,351,State Treasurer,,Ted Wheeler,1055
clackamas,351,State Treasurer,,Cameron Whitten,48
clackamas,351,State Treasurer,,John F. Mahler,52
clackamas,351,State Treasurer,,Michael Paul Marsh,42
clackamas,351,State Treasurer,,Tom Cox,1271
clackamas,351,State Treasurer,,Write-ins,6
clackamas,351,State Treasurer,,Over Votes,0
clackamas,351,State Treasurer,,Under Votes,229
clackamas,352,State Treasurer,,Ted Wheeler,588
clackamas,352,State Treasurer,,Cameron Whitten,24
clackamas,352,State Treasurer,,John F. Mahler,32
clackamas,352,State Treasurer,,Michael Paul Marsh,17
clackamas,352,State Treasurer,,Tom Cox,902
clackamas,352,State Treasurer,,Write-ins,1
clackamas,352,State Treasurer,,Over Votes,0
clackamas,352,State Treasurer,,Under Votes,123
clackamas,360,State Treasurer,,Ted Wheeler,919
clackamas,360,State Treasurer,,Cameron Whitten,42
clackamas,360,State Treasurer,,John F. Mahler,39
clackamas,360,State Treasurer,,Michael Paul Marsh,30
clackamas,360,State Treasurer,,Tom Cox,839
clackamas,360,State Treasurer,,Write-ins,1
clackamas,360,State Treasurer,,Over Votes,0
clackamas,360,State Treasurer,,Under Votes,175
clackamas,361,State Treasurer,,Ted Wheeler,33
clackamas,361,State Treasurer,,Cameron Whitten,1
clackamas,361,State Treasurer,,John F. Mahler,0
clackamas,361,State Treasurer,,Michael Paul Marsh,4
clackamas,361,State Treasurer,,Tom Cox,20
clackamas,361,State Treasurer,,Write-ins,0
clackamas,361,State Treasurer,,Over Votes,0
clackamas,361,State Treasurer,,Under Votes,4
clackamas,362,State Treasurer,,Ted Wheeler,595
clackamas,362,State Treasurer,,Cameron Whitten,16
clackamas,362,State Treasurer,,John F. Mahler,18
clackamas,362,State Treasurer,,Michael Paul Marsh,8
clackamas,362,State Treasurer,,Tom Cox,504
clackamas,362,State Treasurer,,Write-ins,1
clackamas,362,State Treasurer,,Over Votes,0
clackamas,362,State Treasurer,,Under Votes,113
clackamas,363,State Treasurer,,Ted Wheeler,211
clackamas,363,State Treasurer,,Cameron Whitten,5
clackamas,363,State Treasurer,,John F. Mahler,5
clackamas,363,State Treasurer,,Michael Paul Marsh,5
clackamas,363,State Treasurer,,Tom Cox,190
clackamas,363,State Treasurer,,Write-ins,0
clackamas,363,State Treasurer,,Over Votes,1
clackamas,363,State Treasurer,,Under Votes,32
clackamas,364,State Treasurer,,Ted Wheeler,299
clackamas,364,State Treasurer,,Cameron Whitten,12
clackamas,364,State Treasurer,,John F. Mahler,9
clackamas,364,State Treasurer,,Michael Paul Marsh,7
clackamas,364,State Treasurer,,Tom Cox,241
clackamas,364,State Treasurer,,Write-ins,0
clackamas,364,State Treasurer,,Over Votes,0
clackamas,364,State Treasurer,,Under Votes,57
clackamas,370,State Treasurer,,Ted Wheeler,947
clackamas,370,State Treasurer,,Cameron Whitten,36
clackamas,370,State Treasurer,,John F. Mahler,38
clackamas,370,State Treasurer,,Michael Paul Marsh,5
clackamas,370,State Treasurer,,Tom Cox,892
clackamas,370,State Treasurer,,Write-ins,1
clackamas,370,State Treasurer,,Over Votes,1
clackamas,370,State Treasurer,,Under Votes,168
clackamas,371,State Treasurer,,Ted Wheeler,730
clackamas,371,State Treasurer,,Cameron Whitten,30
clackamas,371,State Treasurer,,John F. Mahler,24
clackamas,371,State Treasurer,,Michael Paul Marsh,19
clackamas,371,State Treasurer,,Tom Cox,628
clackamas,371,State Treasurer,,Write-ins,2
clackamas,371,State Treasurer,,Over Votes,0
clackamas,371,State Treasurer,,Under Votes,135
clackamas,372,State Treasurer,,Ted Wheeler,347
clackamas,372,State Treasurer,,Cameron Whitten,17
clackamas,372,State Treasurer,,John F. Mahler,14
clackamas,372,State Treasurer,,Michael Paul Marsh,10
clackamas,372,State Treasurer,,Tom Cox,347
clackamas,372,State Treasurer,,Write-ins,2
clackamas,372,State Treasurer,,Over Votes,0
clackamas,372,State Treasurer,,Under Votes,59
clackamas,373,State Treasurer,,Ted Wheeler,1493
clackamas,373,State Treasurer,,Cameron Whitten,66
clackamas,373,State Treasurer,,John F. Mahler,48
clackamas,373,State Treasurer,,Michael Paul Marsh,15
clackamas,373,State Treasurer,,Tom Cox,918
clackamas,373,State Treasurer,,Write-ins,0
clackamas,373,State Treasurer,,Over Votes,0
clackamas,373,State Treasurer,,Under Votes,205
clackamas,400,State Treasurer,,Ted Wheeler,589
clackamas,400,State Treasurer,,Cameron Whitten,17
clackamas,400,State Treasurer,,John F. Mahler,17
clackamas,400,State Treasurer,,Michael Paul Marsh,6
clackamas,400,State Treasurer,,Tom Cox,549
clackamas,400,State Treasurer,,Write-ins,0
clackamas,400,State Treasurer,,Over Votes,0
clackamas,400,State Treasurer,,Under Votes,102
clackamas,401,State Treasurer,,Ted Wheeler,548
clackamas,401,State Treasurer,,Cameron Whitten,15
clackamas,401,State Treasurer,,John F. Mahler,18
clackamas,401,State Treasurer,,Michael Paul Marsh,2
clackamas,401,State Treasurer,,Tom Cox,506
clackamas,401,State Treasurer,,Write-ins,0
clackamas,401,State Treasurer,,Over Votes,0
clackamas,401,State Treasurer,,Under Votes,89
clackamas,402,State Treasurer,,Ted Wheeler,519
clackamas,402,State Treasurer,,Cameron Whitten,11
clackamas,402,State Treasurer,,John F. Mahler,14
clackamas,402,State Treasurer,,Michael Paul Marsh,11
clackamas,402,State Treasurer,,Tom Cox,604
clackamas,402,State Treasurer,,Write-ins,0
clackamas,402,State Treasurer,,Over Votes,0
clackamas,402,State Treasurer,,Under Votes,82
clackamas,403,State Treasurer,,Ted Wheeler,473
clackamas,403,State Treasurer,,Cameron Whitten,20
clackamas,403,State Treasurer,,John F. Mahler,13
clackamas,403,State Treasurer,,Michael Paul Marsh,7
clackamas,403,State Treasurer,,Tom Cox,490
clackamas,403,State Treasurer,,Write-ins,1
clackamas,403,State Treasurer,,Over Votes,0
clackamas,403,State Treasurer,,Under Votes,89
clackamas,404,State Treasurer,,Ted Wheeler,918
clackamas,404,State Treasurer,,Cameron Whitten,24
clackamas,404,State Treasurer,,John F. Mahler,32
clackamas,404,State Treasurer,,Michael Paul Marsh,18
clackamas,404,State Treasurer,,Tom Cox,1031
clackamas,404,State Treasurer,,Write-ins,3
clackamas,404,State Treasurer,,Over Votes,0
clackamas,404,State Treasurer,,Under Votes,182
clackamas,405,State Treasurer,,Ted Wheeler,369
clackamas,405,State Treasurer,,Cameron Whitten,4
clackamas,405,State Treasurer,,John F. Mahler,16
clackamas,405,State Treasurer,,Michael Paul Marsh,11
clackamas,405,State Treasurer,,Tom Cox,450
clackamas,405,State Treasurer,,Write-ins,0
clackamas,405,State Treasurer,,Over Votes,0
clackamas,405,State Treasurer,,Under Votes,76
clackamas,406,State Treasurer,,Ted Wheeler,316
clackamas,406,State Treasurer,,Cameron Whitten,7
clackamas,406,State Treasurer,,John F. Mahler,12
clackamas,406,State Treasurer,,Michael Paul Marsh,13
clackamas,406,State Treasurer,,Tom Cox,336
clackamas,406,State Treasurer,,Write-ins,1
clackamas,406,State Treasurer,,Over Votes,0
clackamas,406,State Treasurer,,Under Votes,50
clackamas,410,State Treasurer,,Ted Wheeler,700
clackamas,410,State Treasurer,,Cameron Whitten,9
clackamas,410,State Treasurer,,John F. Mahler,23
clackamas,410,State Treasurer,,Michael Paul Marsh,5
clackamas,410,State Treasurer,,Tom Cox,459
clackamas,410,State Treasurer,,Write-ins,0
clackamas,410,State Treasurer,,Over Votes,0
clackamas,410,State Treasurer,,Under Votes,109
clackamas,411,State Treasurer,,Ted Wheeler,1297
clackamas,411,State Treasurer,,Cameron Whitten,36
clackamas,411,State Treasurer,,John F. Mahler,30
clackamas,411,State Treasurer,,Michael Paul Marsh,18
clackamas,411,State Treasurer,,Tom Cox,918
clackamas,411,State Treasurer,,Write-ins,1
clackamas,411,State Treasurer,,Over Votes,0
clackamas,411,State Treasurer,,Under Votes,238
clackamas,412,State Treasurer,,Ted Wheeler,781
clackamas,412,State Treasurer,,Cameron Whitten,9
clackamas,412,State Treasurer,,John F. Mahler,26
clackamas,412,State Treasurer,,Michael Paul Marsh,9
clackamas,412,State Treasurer,,Tom Cox,743
clackamas,412,State Treasurer,,Write-ins,0
clackamas,412,State Treasurer,,Over Votes,0
clackamas,412,State Treasurer,,Under Votes,161
clackamas,413,State Treasurer,,Ted Wheeler,812
clackamas,413,State Treasurer,,Cameron Whitten,42
clackamas,413,State Treasurer,,John F. Mahler,37
clackamas,413,State Treasurer,,Michael Paul Marsh,11
clackamas,413,State Treasurer,,Tom Cox,529
clackamas,413,State Treasurer,,Write-ins,3
clackamas,413,State Treasurer,,Over Votes,0
clackamas,413,State Treasurer,,Under Votes,141
clackamas,414,State Treasurer,,Ted Wheeler,334
clackamas,414,State Treasurer,,Cameron Whitten,13
clackamas,414,State Treasurer,,John F. Mahler,12
clackamas,414,State Treasurer,,Michael Paul Marsh,5
clackamas,414,State Treasurer,,Tom Cox,304
clackamas,414,State Treasurer,,Write-ins,0
clackamas,414,State Treasurer,,Over Votes,0
clackamas,414,State Treasurer,,Under Votes,44
clackamas,415,State Treasurer,,Ted Wheeler,81
clackamas,415,State Treasurer,,Cameron Whitten,1
clackamas,415,State Treasurer,,John F. Mahler,1
clackamas,415,State Treasurer,,Michael Paul Marsh,1
clackamas,415,State Treasurer,,Tom Cox,76
clackamas,415,State Treasurer,,Write-ins,0
clackamas,415,State Treasurer,,Over Votes,0
clackamas,415,State Treasurer,,Under Votes,21
clackamas,416,State Treasurer,,Ted Wheeler,1358
clackamas,416,State Treasurer,,Cameron Whitten,28
clackamas,416,State Treasurer,,John F. Mahler,24
clackamas,416,State Treasurer,,Michael Paul Marsh,10
clackamas,416,State Treasurer,,Tom Cox,920
clackamas,416,State Treasurer,,Write-ins,0
clackamas,416,State Treasurer,,Over Votes,1
clackamas,416,State Treasurer,,Under Votes,244
clackamas,417,State Treasurer,,Ted Wheeler,25
clackamas,417,State Treasurer,,Cameron Whitten,2
clackamas,417,State Treasurer,,John F. Mahler,0
clackamas,417,State Treasurer,,Michael Paul Marsh,1
clackamas,417,State Treasurer,,Tom Cox,8
clackamas,417,State Treasurer,,Write-ins,0
clackamas,417,State Treasurer,,Over Votes,0
clackamas,417,State Treasurer,,Under Votes,3
clackamas,418,State Treasurer,,Ted Wheeler,1696
clackamas,418,State Treasurer,,Cameron Whitten,81
clackamas,418,State Treasurer,,John F. Mahler,61
clackamas,418,State Treasurer,,Michael Paul Marsh,18
clackamas,418,State Treasurer,,Tom Cox,977
clackamas,418,State Treasurer,,Write-ins,2
clackamas,418,State Treasurer,,Over Votes,0
clackamas,418,State Treasurer,,Under Votes,300
clackamas,419,State Treasurer,,Ted Wheeler,361
clackamas,419,State Treasurer,,Cameron Whitten,11
clackamas,419,State Treasurer,,John F. Mahler,19
clackamas,419,State Treasurer,,Michael Paul Marsh,5
clackamas,419,State Treasurer,,Tom Cox,209
clackamas,419,State Treasurer,,Write-ins,1
clackamas,419,State Treasurer,,Over Votes,1
clackamas,419,State Treasurer,,Under Votes,63
clackamas,420,State Treasurer,,Ted Wheeler,325
clackamas,420,State Treasurer,,Cameron Whitten,17
clackamas,420,State Treasurer,,John F. Mahler,13
clackamas,420,State Treasurer,,Michael Paul Marsh,5
clackamas,420,State Treasurer,,Tom Cox,115
clackamas,420,State Treasurer,,Write-ins,1
clackamas,420,State Treasurer,,Over Votes,0
clackamas,420,State Treasurer,,Under Votes,42
clackamas,421,State Treasurer,,Ted Wheeler,1304
clackamas,421,State Treasurer,,Cameron Whitten,33
clackamas,421,State Treasurer,,John F. Mahler,30
clackamas,421,State Treasurer,,Michael Paul Marsh,15
clackamas,421,State Treasurer,,Tom Cox,688
clackamas,421,State Treasurer,,Write-ins,0
clackamas,421,State Treasurer,,Over Votes,0
clackamas,421,State Treasurer,,Under Votes,193
clackamas,422,State Treasurer,,Ted Wheeler,1798
clackamas,422,State Treasurer,,Cameron Whitten,71
clackamas,422,State Treasurer,,John F. Mahler,42
clackamas,422,State Treasurer,,Michael Paul Marsh,38
clackamas,422,State Treasurer,,Tom Cox,738
clackamas,422,State Treasurer,,Write-ins,6
clackamas,422,State Treasurer,,Over Votes,1
clackamas,422,State Treasurer,,Under Votes,237
clackamas,423,State Treasurer,,Ted Wheeler,1
clackamas,423,State Treasurer,,Cameron Whitten,0
clackamas,423,State Treasurer,,John F. Mahler,0
clackamas,423,State Treasurer,,Michael Paul Marsh,0
clackamas,423,State Treasurer,,Tom Cox,12
clackamas,423,State Treasurer,,Write-ins,0
clackamas,423,State Treasurer,,Over Votes,0
clackamas,423,State Treasurer,,Under Votes,4
clackamas,500,State Treasurer,,Ted Wheeler,1677
clackamas,500,State Treasurer,,Cameron Whitten,43
clackamas,500,State Treasurer,,John F. Mahler,41
clackamas,500,State Treasurer,,Michael Paul Marsh,24
clackamas,500,State Treasurer,,Tom Cox,869
clackamas,500,State Treasurer,,Write-ins,9
clackamas,500,State Treasurer,,Over Votes,2
clackamas,500,State Treasurer,,Under Votes,204
clackamas,501,State Treasurer,,Ted Wheeler,1572
clackamas,501,State Treasurer,,Cameron Whitten,55
clackamas,501,State Treasurer,,John F. Mahler,38
clackamas,501,State Treasurer,,Michael Paul Marsh,11
clackamas,501,State Treasurer,,Tom Cox,598
clackamas,501,State Treasurer,,Write-ins,1
clackamas,501,State Treasurer,,Over Votes,1
clackamas,501,State Treasurer,,Under Votes,165
clackamas,502,State Treasurer,,Ted Wheeler,1935
clackamas,502,State Treasurer,,Cameron Whitten,60
clackamas,502,State Treasurer,,John F. Mahler,32
clackamas,502,State Treasurer,,Michael Paul Marsh,21
clackamas,502,State Treasurer,,Tom Cox,827
clackamas,502,State Treasurer,,Write-ins,3
clackamas,502,State Treasurer,,Over Votes,1
clackamas,502,State Treasurer,,Under Votes,233
clackamas,503,State Treasurer,,Ted Wheeler,1727
clackamas,503,State Treasurer,,Cameron Whitten,56
clackamas,503,State Treasurer,,John F. Mahler,45
clackamas,503,State Treasurer,,Michael Paul Marsh,23
clackamas,503,State Treasurer,,Tom Cox,1003
clackamas,503,State Treasurer,,Write-ins,4
clackamas,503,State Treasurer,,Over Votes,0
clackamas,503,State Treasurer,,Under Votes,254
clackamas,504,State Treasurer,,Ted Wheeler,1073
clackamas,504,State Treasurer,,Cameron Whitten,30
clackamas,504,State Treasurer,,John F. Mahler,45
clackamas,504,State Treasurer,,Michael Paul Marsh,20
clackamas,504,State Treasurer,,Tom Cox,516
clackamas,504,State Treasurer,,Write-ins,2
clackamas,504,State Treasurer,,Over Votes,0
clackamas,504,State Treasurer,,Under Votes,129
clackamas,505,State Treasurer,,Ted Wheeler,861
clackamas,505,State Treasurer,,Cameron Whitten,34
clackamas,505,State Treasurer,,John F. Mahler,23
clackamas,505,State Treasurer,,Michael Paul Marsh,8
clackamas,505,State Treasurer,,Tom Cox,471
clackamas,505,State Treasurer,,Write-ins,2
clackamas,505,State Treasurer,,Over Votes,0
clackamas,505,State Treasurer,,Under Votes,143
clackamas,506,State Treasurer,,Ted Wheeler,1185
