county,precinct,office,district,party,candidate,votes,notes
Lane,0057 3 EUGENE 433,Attorney General,,,Under Votes,184,
Lane,0044 3 EUGENE 103,Attorney General,,CON,Richard D. Hake,21,
Lane,0044 3 EUGENE 103,Attorney General,,REP,Paul Connolly,354,
Lane,0044 3 EUGENE 103,Attorney General,,DEM,Hardy Myers,3422,
Lane,0044 3 EUGENE 103,Attorney General,,LIB,Donald G. Smith Jr.,201,
Lane,0044 3 EUGENE 103,Attorney General,,,Over Votes,0,
Lane,0044 3 EUGENE 103,Attorney General,,,Under Votes,279,
Lane,0041 0 OAKRIDGE,Attorney General,,CON,Richard D. Hake,26,
Lane,0041 0 OAKRIDGE,Attorney General,,REP,Paul Connolly,464,
Lane,0041 0 OAKRIDGE,Attorney General,,DEM,Hardy Myers,755,
Lane,0041 0 OAKRIDGE,Attorney General,,LIB,Donald G. Smith Jr.,47,
Lane,0041 0 OAKRIDGE,Attorney General,,,Over Votes,0,
Lane,0041 0 OAKRIDGE,Attorney General,,,Under Votes,88,
Lane,0026 9 SALMON CREEK,State Senate,4,REP,Norm Thomas,294,
Lane,0026 9 SALMON CREEK,State Senate,4,DEM,Floyd Prozanski,361,
Lane,0026 9 SALMON CREEK,State Senate,4,,Over Votes,0,
Lane,0026 9 SALMON CREEK,State Senate,4,,Under Votes,49,
Lane,0024 2 PLEASANT HILL 2,State Senate,4,REP,Norm Thomas,180,
Lane,0024 2 PLEASANT HILL 2,State Senate,4,DEM,Floyd Prozanski,285,
Lane,0024 2 PLEASANT HILL 2,State Senate,4,,Over Votes,0,
Lane,0024 2 PLEASANT HILL 2,State Senate,4,,Under Votes,41,
Lane,0010 2 FERNRIDGE,State Senate,4,REP,Norm Thomas,853,
Lane,0010 2 FERNRIDGE,State Senate,4,DEM,Floyd Prozanski,977,
Lane,0010 2 FERNRIDGE,State Senate,4,,Over Votes,0,
Lane,0010 2 FERNRIDGE,State Senate,4,,Under Votes,158,
Lane,0003 4 BAILEY,State Senate,4,REP,Norm Thomas,633,
Lane,0003 4 BAILEY,State Senate,4,DEM,Floyd Prozanski,818,
Lane,0003 4 BAILEY,State Senate,4,,Over Votes,0,
Lane,0003 4 BAILEY,State Senate,4,,Under Votes,117,
Lane,0052 7 EUGENE 237,State Senate,4,REP,Norm Thomas,610,
Lane,0052 7 EUGENE 237,State Senate,4,DEM,Floyd Prozanski,2066,
Lane,0052 7 EUGENE 237,State Senate,4,,Over Votes,1,
Lane,0052 7 EUGENE 237,State Senate,4,,Under Votes,152,
Lane,0035 0 COTTAGE GROVE,State Senate,4,REP,Norm Thomas,1675,
Lane,0035 0 COTTAGE GROVE,State Senate,4,DEM,Floyd Prozanski,2044,
Lane,0035 0 COTTAGE GROVE,State Senate,4,,Over Votes,2,
Lane,0035 0 COTTAGE GROVE,State Senate,4,,Under Votes,290,
Lane,0069 5 EUGENE 715,State Senate,4,REP,Norm Thomas,58,
Lane,0069 5 EUGENE 715,State Senate,4,DEM,Floyd Prozanski,205,
Lane,0069 5 EUGENE 715,State Senate,4,,Over Votes,0,
Lane,0069 5 EUGENE 715,State Senate,4,,Under Votes,32,
Lane,0042 0 VENETA,State Senate,4,REP,Norm Thomas,696,
Lane,0042 0 VENETA,State Senate,4,DEM,Floyd Prozanski,739,
Lane,0042 0 VENETA,State Senate,4,,Over Votes,0,
Lane,0042 0 VENETA,State Senate,4,,Under Votes,130,
Lane,0075 7 EUGENE 807,State Senate,4,REP,Norm Thomas,1554,
Lane,0075 7 EUGENE 807,State Senate,4,DEM,Floyd Prozanski,2435,
Lane,0075 7 EUGENE 807,State Senate,4,,Over Votes,0,
Lane,0075 7 EUGENE 807,State Senate,4,,Under Votes,297,
Lane,0018 0 LORANE,State Senate,4,REP,Norm Thomas,549,
Lane,0018 0 LORANE,State Senate,4,DEM,Floyd Prozanski,731,
Lane,0018 0 LORANE,State Senate,4,,Over Votes,0,
Lane,0018 0 LORANE,State Senate,4,,Under Votes,81,
Lane,0011 4 FOX HOLLOW,State Senate,4,REP,Norm Thomas,417,
Lane,0011 4 FOX HOLLOW,State Senate,4,DEM,Floyd Prozanski,870,
Lane,0011 4 FOX HOLLOW,State Senate,4,,Over Votes,0,
Lane,0011 4 FOX HOLLOW,State Senate,4,,Under Votes,91,
Lane,0051 5 EUGENE 235,State Senate,4,REP,Norm Thomas,297,
Lane,0051 5 EUGENE 235,State Senate,4,DEM,Floyd Prozanski,2202,
Lane,0051 5 EUGENE 235,State Senate,4,,Over Votes,0,
Lane,0051 5 EUGENE 235,State Senate,4,,Under Votes,148,
Lane,0041 0 OAKRIDGE,State Senate,4,REP,Norm Thomas,484,
Lane,0041 0 OAKRIDGE,State Senate,4,DEM,Floyd Prozanski,799,
Lane,0041 0 OAKRIDGE,State Senate,4,,Over Votes,1,
Lane,0041 0 OAKRIDGE,State Senate,4,,Under Votes,93,
Lane,0019 2 LOWELL,State Senate,4,REP,Norm Thomas,528,
Lane,0019 2 LOWELL,State Senate,4,DEM,Floyd Prozanski,656,
Lane,0019 2 LOWELL,State Senate,4,,Over Votes,0,
Lane,0019 2 LOWELL,State Senate,4,,Under Votes,111,
Lane,0017 7 LATHAM,State Senate,4,REP,Norm Thomas,934,
Lane,0017 7 LATHAM,State Senate,4,DEM,Floyd Prozanski,882,
Lane,0017 7 LATHAM,State Senate,4,,Over Votes,0,
Lane,0017 7 LATHAM,State Senate,4,,Under Votes,166,
Lane,0053 3 EUGENE 313,State Senate,4,REP,Norm Thomas,479,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,State Senate,4,DEM,Floyd Prozanski,2617,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,State Senate,4,,Over Votes,1,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,State Senate,4,,Under Votes,531,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0022 7 MOSBY,State Senate,4,REP,Norm Thomas,1498,
Lane,0022 7 MOSBY,State Senate,4,DEM,Floyd Prozanski,1480,
Lane,0022 7 MOSBY,State Senate,4,,Over Votes,0,
Lane,0022 7 MOSBY,State Senate,4,,Under Votes,249,
Lane,0054 5 EUGENE 315,State Senate,4,REP,Norm Thomas,466,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,State Senate,4,DEM,Floyd Prozanski,3191,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,State Senate,4,,Over Votes,0,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,State Senate,4,,Under Votes,331,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0070 7 EUGENE 717,State Senate,4,REP,Norm Thomas,40,
Lane,0070 7 EUGENE 717,State Senate,4,DEM,Floyd Prozanski,190,
Lane,0070 7 EUGENE 717,State Senate,4,,Over Votes,0,
Lane,0070 7 EUGENE 717,State Senate,4,,Under Votes,24,
Lane,0005 7 BLUE RIVER,State Senate,4,REP,Norm Thomas,518,
Lane,0005 7 BLUE RIVER,State Senate,4,DEM,Floyd Prozanski,821,
Lane,0005 7 BLUE RIVER,State Senate,4,,Over Votes,0,
Lane,0005 7 BLUE RIVER,State Senate,4,,Under Votes,87,
Lane,0007 9 CAMAS,State Senate,4,REP,Norm Thomas,203,
Lane,0007 9 CAMAS,State Senate,4,DEM,Floyd Prozanski,213,
Lane,0007 9 CAMAS,State Senate,4,,Over Votes,0,
Lane,0007 9 CAMAS,State Senate,4,,Under Votes,33,
Lane,0043 1 EUGENE 101,State Senate,4,REP,Norm Thomas,880,
Lane,0043 1 EUGENE 101,State Senate,4,DEM,Floyd Prozanski,3099,
Lane,0043 1 EUGENE 101,State Senate,4,,Over Votes,0,
Lane,0043 1 EUGENE 101,State Senate,4,,Under Votes,253,
Lane,0076 9 EUGENE 809,State Senate,4,REP,Norm Thomas,382,
Lane,0076 9 EUGENE 809,State Senate,4,DEM,Floyd Prozanski,830,
Lane,0076 9 EUGENE 809,State Senate,4,,Over Votes,0,
Lane,0076 9 EUGENE 809,State Senate,4,,Under Votes,124,
Lane,0044 3 EUGENE 103,State Senate,4,REP,Norm Thomas,394,
Lane,0044 3 EUGENE 103,State Senate,4,DEM,Floyd Prozanski,3646,
Lane,0044 3 EUGENE 103,State Senate,4,,Over Votes,1,
Lane,0044 3 EUGENE 103,State Senate,4,,Under Votes,228,
Lane,0020 3 MAPLETON,State Senate,5,DEM,Joanne Verger,393,
Lane,0020 3 MAPLETON,State Senate,5,REP,Al Pearn,431,
Lane,0020 3 MAPLETON,State Senate,5,,Over Votes,0,
Lane,0020 3 MAPLETON,State Senate,5,,Under Votes,63,
Lane,0030 0 SIUSLAW,State Senate,5,DEM,Joanne Verger,865,
Lane,0030 0 SIUSLAW,State Senate,5,REP,Al Pearn,1039,
Lane,0030 0 SIUSLAW,State Senate,5,,Over Votes,0,
Lane,0030 0 SIUSLAW,State Senate,5,,Under Votes,75,
Lane,0013 7 GLENADA,State Senate,5,DEM,Joanne Verger,508,
Lane,0013 7 GLENADA,State Senate,5,REP,Al Pearn,601,
Lane,0013 7 GLENADA,State Senate,5,,Over Votes,0,
Lane,0013 7 GLENADA,State Senate,5,,Under Votes,45,
Lane,0038 1 FLORENCE 1,State Senate,5,DEM,Joanne Verger,1007,
Lane,0038 1 FLORENCE 1,State Senate,5,REP,Al Pearn,1087,
Lane,0038 1 FLORENCE 1,State Senate,5,,Over Votes,0,
Lane,0038 1 FLORENCE 1,State Senate,5,,Under Votes,88,
Lane,0004 5 BLACHLY,State Senate,5,DEM,Joanne Verger,576,
Lane,0004 5 BLACHLY,State Senate,5,REP,Al Pearn,541,
Lane,0004 5 BLACHLY,State Senate,5,,Over Votes,0,
Lane,0004 5 BLACHLY,State Senate,5,,Under Votes,127,
Lane,0037 0 DUNES CITY,State Senate,5,DEM,Joanne Verger,372,
Lane,0037 0 DUNES CITY,State Senate,5,REP,Al Pearn,511,
Lane,0037 0 DUNES CITY,State Senate,5,,Over Votes,0,
Lane,0037 0 DUNES CITY,State Senate,5,,Under Votes,33,
Lane,0009 0 ELMIRA,State Senate,5,DEM,Joanne Verger,982,
Lane,0009 0 ELMIRA,State Senate,5,REP,Al Pearn,1160,
Lane,0009 0 ELMIRA,State Senate,5,,Over Votes,2,
Lane,0009 0 ELMIRA,State Senate,5,,Under Votes,203,
Lane,0039 2 FLORENCE 2,State Senate,5,DEM,Joanne Verger,1090,
Lane,0039 2 FLORENCE 2,State Senate,5,REP,Al Pearn,1284,
Lane,0039 2 FLORENCE 2,State Senate,5,,Over Votes,0,
Lane,0039 2 FLORENCE 2,State Senate,5,,Under Votes,92,
Lane,0026 9 SALMON CREEK,State House,7,REP,Bruce L. Hanna,370,
Lane,0026 9 SALMON CREEK,State House,7,DEM,Shirley A. Cairns,270,
Lane,0026 9 SALMON CREEK,State House,7,,Over Votes,1,
Lane,0026 9 SALMON CREEK,State House,7,,Under Votes,64,
Lane,0024 2 PLEASANT HILL 2,State House,7,REP,Bruce L. Hanna,212,
Lane,0024 2 PLEASANT HILL 2,State House,7,DEM,Shirley A. Cairns,243,
Lane,0024 2 PLEASANT HILL 2,State House,7,,Over Votes,0,
Lane,0024 2 PLEASANT HILL 2,State House,7,,Under Votes,51,
Lane,0017 7 LATHAM,State House,7,REP,Bruce L. Hanna,1036,
Lane,0017 7 LATHAM,State House,7,DEM,Shirley A. Cairns,709,
Lane,0017 7 LATHAM,State House,7,,Over Votes,0,
Lane,0017 7 LATHAM,State House,7,,Under Votes,240,
Lane,0041 0 OAKRIDGE,State House,7,REP,Bruce L. Hanna,632,
Lane,0041 0 OAKRIDGE,State House,7,DEM,Shirley A. Cairns,611,
Lane,0041 0 OAKRIDGE,State House,7,,Over Votes,0,
Lane,0041 0 OAKRIDGE,State House,7,,Under Votes,135,
Lane,0035 0 COTTAGE GROVE,State House,7,REP,Bruce L. Hanna,1976,
Lane,0035 0 COTTAGE GROVE,State House,7,DEM,Shirley A. Cairns,1587,
Lane,0035 0 COTTAGE GROVE,State House,7,,Over Votes,0,
Lane,0035 0 COTTAGE GROVE,State House,7,,Under Votes,451,
Lane,0005 7 BLUE RIVER,State House,7,REP,Bruce L. Hanna,632,
Lane,0005 7 BLUE RIVER,State House,7,DEM,Shirley A. Cairns,652,
Lane,0005 7 BLUE RIVER,State House,7,,Over Votes,0,
Lane,0005 7 BLUE RIVER,State House,7,,Under Votes,142,
Lane,0019 2 LOWELL,State House,7,REP,Bruce L. Hanna,651,
Lane,0019 2 LOWELL,State House,7,DEM,Shirley A. Cairns,514,
Lane,0019 2 LOWELL,State House,7,,Over Votes,0,
Lane,0019 2 LOWELL,State House,7,,Under Votes,132,
Lane,0007 9 CAMAS,State House,7,REP,Bruce L. Hanna,233,
Lane,0007 9 CAMAS,State House,7,DEM,Shirley A. Cairns,172,
Lane,0007 9 CAMAS,State House,7,,Over Votes,0,
Lane,0007 9 CAMAS,State House,7,,Under Votes,43,
Lane,0022 7 MOSBY,State House,7,REP,Bruce L. Hanna,1649,
Lane,0022 7 MOSBY,State House,7,DEM,Shirley A. Cairns,1219,
Lane,0022 7 MOSBY,State House,7,,Over Votes,1,
Lane,0022 7 MOSBY,State House,7,,Under Votes,358,
Lane,0054 5 EUGENE 315,State House,8,DEM,Paul R. Holvey,2969,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,State House,8,REP,Bill Young,546,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,State House,8,,Over Votes,0,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0054 5 EUGENE 315,State House,8,,Under Votes,473,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0051 5 EUGENE 235,State House,8,DEM,Paul R. Holvey,2073,
Lane,0051 5 EUGENE 235,State House,8,REP,Bill Young,331,
Lane,0051 5 EUGENE 235,State House,8,,Over Votes,2,
Lane,0051 5 EUGENE 235,State House,8,,Under Votes,243,
Lane,0011 4 FOX HOLLOW,State House,8,DEM,Paul R. Holvey,787,
Lane,0011 4 FOX HOLLOW,State House,8,REP,Bill Young,467,
Lane,0011 4 FOX HOLLOW,State House,8,,Over Votes,0,
Lane,0011 4 FOX HOLLOW,State House,8,,Under Votes,123,
Lane,0010 2 FERNRIDGE,State House,8,DEM,Paul R. Holvey,854,
Lane,0010 2 FERNRIDGE,State House,8,REP,Bill Young,898,
Lane,0010 2 FERNRIDGE,State House,8,,Over Votes,0,
Lane,0010 2 FERNRIDGE,State House,8,,Under Votes,238,
Lane,0003 4 BAILEY,State House,8,DEM,Paul R. Holvey,743,
Lane,0003 4 BAILEY,State House,8,REP,Bill Young,655,
Lane,0003 4 BAILEY,State House,8,,Over Votes,0,
Lane,0003 4 BAILEY,State House,8,,Under Votes,171,
Lane,0044 3 EUGENE 103,State House,8,DEM,Paul R. Holvey,3458,
Lane,0044 3 EUGENE 103,State House,8,REP,Bill Young,440,
Lane,0044 3 EUGENE 103,State House,8,,Over Votes,0,
Lane,0044 3 EUGENE 103,State House,8,,Under Votes,370,
Lane,0052 7 EUGENE 237,State House,8,DEM,Paul R. Holvey,1887,
Lane,0052 7 EUGENE 237,State House,8,REP,Bill Young,678,
Lane,0052 7 EUGENE 237,State House,8,,Over Votes,0,
Lane,0052 7 EUGENE 237,State House,8,,Under Votes,265,
Lane,0070 7 EUGENE 717,State House,8,DEM,Paul R. Holvey,180,
Lane,0070 7 EUGENE 717,State House,8,REP,Bill Young,41,
Lane,0070 7 EUGENE 717,State House,8,,Over Votes,0,
Lane,0070 7 EUGENE 717,State House,8,,Under Votes,33,
Lane,0043 1 EUGENE 101,State House,8,DEM,Paul R. Holvey,2893,
Lane,0043 1 EUGENE 101,State House,8,REP,Bill Young,937,
Lane,0043 1 EUGENE 101,State House,8,,Over Votes,0,
Lane,0043 1 EUGENE 101,State House,8,,Under Votes,404,
Lane,0069 5 EUGENE 715,State House,8,DEM,Paul R. Holvey,190,
Lane,0069 5 EUGENE 715,State House,8,REP,Bill Young,68,
Lane,0069 5 EUGENE 715,State House,8,,Over Votes,0,
Lane,0069 5 EUGENE 715,State House,8,,Under Votes,38,
Lane,0053 3 EUGENE 313,State House,8,DEM,Paul R. Holvey,2333,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,State House,8,REP,Bill Young,593,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,State House,8,,Over Votes,0,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0053 3 EUGENE 313,State House,8,,Under Votes,697,"144 ballots were counted in precinct 101315 that should have been counted in precinct 101313. Same ballot styles, therefore no impact to contest results."
Lane,0042 0 VENETA,State House,8,DEM,Paul R. Holvey,642,
Lane,0042 0 VENETA,State House,8,REP,Bill Young,739,
Lane,0042 0 VENETA,State House,8,,Over Votes,0,
Lane,0042 0 VENETA,State House,8,,Under Votes,183,
Lane,0075 7 EUGENE 807,State House,8,DEM,Paul R. Holvey,2172,
Lane,0075 7 EUGENE 807,State House,8,REP,Bill Young,1642,
Lane,0075 7 EUGENE 807,State House,8,,Over Votes,2,
Lane,0075 7 EUGENE 807,State House,8,,Under Votes,467,
Lane,0018 0 LORANE,State House,8,DEM,Paul R. Holvey,658,
Lane,0018 0 LORANE,State House,8,REP,Bill Young,559,
Lane,0018 0 LORANE,State House,8,,Over Votes,0,
Lane,0018 0 LORANE,State House,8,,Under Votes,145,
Lane,0076 9 EUGENE 809,State House,8,DEM,Paul R. Holvey,756,
Lane,0076 9 EUGENE 809,State House,8,REP,Bill Young,405,
Lane,0076 9 EUGENE 809,State House,8,,Over Votes,0,
Lane,0076 9 EUGENE 809,State House,8,,Under Votes,173,
Lane,0039 2 FLORENCE 2,State House,9,REP,Susan Massey,1151,
Lane,0039 2 FLORENCE 2,State House,9,DEM,Arnie Roblan,1118,
Lane,0039 2 FLORENCE 2,State House,9,,Over Votes,0,
Lane,0039 2 FLORENCE 2,State House,9,,Under Votes,194,
Lane,0038 1 FLORENCE 1,State House,9,REP,Susan Massey,937,
Lane,0038 1 FLORENCE 1,State House,9,DEM,Arnie Roblan,1053,
Lane,0038 1 FLORENCE 1,State House,9,,Over Votes,2,
Lane,0038 1 FLORENCE 1,State House,9,,Under Votes,191,
Lane,0013 7 GLENADA,State House,9,REP,Susan Massey,489,
Lane,0013 7 GLENADA,State House,9,DEM,Arnie Roblan,541,
Lane,0013 7 GLENADA,State House,9,,Over Votes,0,
Lane,0013 7 GLENADA,State House,9,,Under Votes,122,
Lane,0037 0 DUNES CITY,State House,9,REP,Susan Massey,457,
Lane,0037 0 DUNES CITY,State House,9,DEM,Arnie Roblan,373,
Lane,0037 0 DUNES CITY,State House,9,,Over Votes,0,
Lane,0037 0 DUNES CITY,State House,9,,Under Votes,85,
Lane,0004 5 BLACHLY,State House,10,DEM,Jean Cowan,580,
Lane,0004 5 BLACHLY,State House,10,REP,Alan Brown,530,
Lane,0004 5 BLACHLY,State House,10,,Over Votes,0,
Lane,0004 5 BLACHLY,State House,10,,Under Votes,140,
Lane,0020 3 MAPLETON,State House,10,DEM,Jean Cowan,419,
Lane,0020 3 MAPLETON,State House,10,REP,Alan Brown,381,
Lane,0020 3 MAPLETON,State House,10,,Over Votes,0,
Lane,0020 3 MAPLETON,State House,10,,Under Votes,87,
Lane,0030 0 SIUSLAW,State House,10,DEM,Jean Cowan,843,
Lane,0030 0 SIUSLAW,State House,10,REP,Alan Brown,1009,
Lane,0030 0 SIUSLAW,State House,10,,Over Votes,1,
Lane,0030 0 SIUSLAW,State House,10,,Under Votes,128,
Lane,0009 0 ELMIRA,State House,10,DEM,Jean Cowan,1009,
Lane,0009 0 ELMIRA,State House,10,REP,Alan Brown,1113,
Lane,0009 0 ELMIRA,State House,10,,Over Votes,0,
Lane,0009 0 ELMIRA,State House,10,,Under Votes,226,
Lane,0033 5 MCKENZIE,State House,11,REP,Michael P. Spasaro,1455,
Lane,0033 5 MCKENZIE,State House,11,DEM,Phil Barnhart,1410,
Lane,0033 5 MCKENZIE,State House,11,,Over Votes,0,
Lane,0033 5 MCKENZIE,State House,11,,Under Votes,260,
Lane,0050 3 EUGENE 223,State House,11,REP,Michael P. Spasaro,530,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,State House,11,DEM,Phil Barnhart,2133,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,State House,11,,Over Votes,0,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0050 3 EUGENE 223,State House,11,,Under Votes,181,"421 ballots were counted in precinct 101215 that should have been counted in precinct 101223. Same ballot styles, therefore no impact to contest results."
Lane,0055 7 EUGENE 317,State House,11,REP,Michael P. Spasaro,370,
Lane,0055 7 EUGENE 317,State House,11,DEM,Phil Barnhart,2683,
Lane,0055 7 EUGENE 317,State House,11,,Over Votes,0,
Lane,0055 7 EUGENE 317,State House,11,,Under Votes,218,
Lane,0034 0 COBURG,State House,11,REP,Michael P. Spasaro,258,
Lane,0034 0 COBURG,State House,11,DEM,Phil Barnhart,294,
Lane,0034 0 COBURG,State House,11,,Over Votes,1,
Lane,0034 0 COBURG,State House,11,,Under Votes,45,
Lane,0015 1 GROVEDALE,State House,11,REP,Michael P. Spasaro,397,
Lane,0015 1 GROVEDALE,State House,11,DEM,Phil Barnhart,580,
Lane,0015 1 GROVEDALE,State House,11,,Over Votes,0,
Lane,0015 1 GROVEDALE,State House,11,,Under Votes,68,
Lane,0081 4 SPRINGFIELD 504,State House,11,REP,Michael P. Spasaro,53,
Lane,0081 4 SPRINGFIELD 504,State House,11,DEM,Phil Barnhart,41,
Lane,0081 4 SPRINGFIELD 504,State House,11,,Over Votes,0,
Lane,0081 4 SPRINGFIELD 504,State House,11,,Under Votes,17,
Lane,0077 2 SPRINGFIELD 102,State House,11,REP,Michael P. Spasaro,5,
Lane,0077 2 SPRINGFIELD 102,State House,11,DEM,Phil Barnhart,5,
Lane,0077 2 SPRINGFIELD 102,State House,11,,Over Votes,0,
Lane,0077 2 SPRINGFIELD 102,State House,11,,Under Votes,2,
Lane,0059 9 EUGENE 439,State House,11,REP,Michael P. Spasaro,1,
Lane,0059 9 EUGENE 439,State House,11,DEM,Phil Barnhart,0,
Lane,0059 9 EUGENE 439,State House,11,,Over Votes,0,
