county,candidate,party,office,district,precinct,votes
Multnomah,James E Leuenberger,CON,U.S. Senate,,4404,27
Multnomah,Monica Wehby,REP,U.S. Senate,,4404,322
Multnomah,Write-ins,,U.S. Senate,,4404,15
Multnomah,Over Votes,,U.S. Senate,,4404,1
Multnomah,Under Votes,,U.S. Senate,,4404,118
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4405,95
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4405,2660
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4405,157
Multnomah,James E Leuenberger,CON,U.S. Senate,,4405,31
Multnomah,Monica Wehby,REP,U.S. Senate,,4405,327
Multnomah,Write-ins,,U.S. Senate,,4405,11
Multnomah,Over Votes,,U.S. Senate,,4405,3
Multnomah,Under Votes,,U.S. Senate,,4405,100
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4406,55
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4406,2574
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4406,104
Multnomah,James E Leuenberger,CON,U.S. Senate,,4406,28
Multnomah,Monica Wehby,REP,U.S. Senate,,4406,454
Multnomah,Write-ins,,U.S. Senate,,4406,10
Multnomah,Over Votes,,U.S. Senate,,4406,0
Multnomah,Under Votes,,U.S. Senate,,4406,121
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4407,47
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4407,2113
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4407,101
Multnomah,James E Leuenberger,CON,U.S. Senate,,4407,15
Multnomah,Monica Wehby,REP,U.S. Senate,,4407,202
Multnomah,Write-ins,,U.S. Senate,,4407,7
Multnomah,Over Votes,,U.S. Senate,,4407,0
Multnomah,Under Votes,,U.S. Senate,,4407,66
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4408,64
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4408,2269
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4408,86
Multnomah,James E Leuenberger,CON,U.S. Senate,,4408,26
Multnomah,Monica Wehby,REP,U.S. Senate,,4408,504
Multnomah,Write-ins,,U.S. Senate,,4408,9
Multnomah,Over Votes,,U.S. Senate,,4408,1
Multnomah,Under Votes,,U.S. Senate,,4408,101
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4409,39
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4409,884
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4409,43
Multnomah,James E Leuenberger,CON,U.S. Senate,,4409,18
Multnomah,Monica Wehby,REP,U.S. Senate,,4409,201
Multnomah,Write-ins,,U.S. Senate,,4409,6
Multnomah,Over Votes,,U.S. Senate,,4409,0
Multnomah,Under Votes,,U.S. Senate,,4409,55
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4501,52
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4501,3038
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4501,71
Multnomah,James E Leuenberger,CON,U.S. Senate,,4501,9
Multnomah,Monica Wehby,REP,U.S. Senate,,4501,407
Multnomah,Write-ins,,U.S. Senate,,4501,9
Multnomah,Over Votes,,U.S. Senate,,4501,0
Multnomah,Under Votes,,U.S. Senate,,4501,113
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4502,89
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4502,2538
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4502,109
Multnomah,James E Leuenberger,CON,U.S. Senate,,4502,24
Multnomah,Monica Wehby,REP,U.S. Senate,,4502,408
Multnomah,Write-ins,,U.S. Senate,,4502,15
Multnomah,Over Votes,,U.S. Senate,,4502,2
Multnomah,Under Votes,,U.S. Senate,,4502,130
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4503,46
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4503,2712
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4503,88
Multnomah,James E Leuenberger,CON,U.S. Senate,,4503,15
Multnomah,Monica Wehby,REP,U.S. Senate,,4503,317
Multnomah,Write-ins,,U.S. Senate,,4503,11
Multnomah,Over Votes,,U.S. Senate,,4503,0
Multnomah,Under Votes,,U.S. Senate,,4503,100
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4504,42
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4504,3112
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4504,58
Multnomah,James E Leuenberger,CON,U.S. Senate,,4504,11
Multnomah,Monica Wehby,REP,U.S. Senate,,4504,393
Multnomah,Write-ins,,U.S. Senate,,4504,13
Multnomah,Over Votes,,U.S. Senate,,4504,0
Multnomah,Under Votes,,U.S. Senate,,4504,98
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4505,55
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4505,1725
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4505,59
Multnomah,James E Leuenberger,CON,U.S. Senate,,4505,14
Multnomah,Monica Wehby,REP,U.S. Senate,,4505,264
Multnomah,Write-ins,,U.S. Senate,,4505,10
Multnomah,Over Votes,,U.S. Senate,,4505,3
Multnomah,Under Votes,,U.S. Senate,,4505,91
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4506,60
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4506,1457
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4506,69
Multnomah,James E Leuenberger,CON,U.S. Senate,,4506,22
Multnomah,Monica Wehby,REP,U.S. Senate,,4506,423
Multnomah,Write-ins,,U.S. Senate,,4506,5
Multnomah,Over Votes,,U.S. Senate,,4506,1
Multnomah,Under Votes,,U.S. Senate,,4506,119
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4507,52
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4507,2704
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4507,99
Multnomah,James E Leuenberger,CON,U.S. Senate,,4507,16
Multnomah,Monica Wehby,REP,U.S. Senate,,4507,350
Multnomah,Write-ins,,U.S. Senate,,4507,8
Multnomah,Over Votes,,U.S. Senate,,4507,0
Multnomah,Under Votes,,U.S. Senate,,4507,99
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4508,63
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4508,2088
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4508,123
Multnomah,James E Leuenberger,CON,U.S. Senate,,4508,31
Multnomah,Monica Wehby,REP,U.S. Senate,,4508,333
Multnomah,Write-ins,,U.S. Senate,,4508,13
Multnomah,Over Votes,,U.S. Senate,,4508,1
Multnomah,Under Votes,,U.S. Senate,,4508,115
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4509,39
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4509,999
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4509,42
Multnomah,James E Leuenberger,CON,U.S. Senate,,4509,13
Multnomah,Monica Wehby,REP,U.S. Senate,,4509,425
Multnomah,Write-ins,,U.S. Senate,,4509,8
Multnomah,Over Votes,,U.S. Senate,,4509,2
Multnomah,Under Votes,,U.S. Senate,,4509,87
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4510,51
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4510,916
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4510,23
Multnomah,James E Leuenberger,CON,U.S. Senate,,4510,20
Multnomah,Monica Wehby,REP,U.S. Senate,,4510,451
Multnomah,Write-ins,,U.S. Senate,,4510,6
Multnomah,Over Votes,,U.S. Senate,,4510,1
Multnomah,Under Votes,,U.S. Senate,,4510,74
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4511,54
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4511,961
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4511,48
Multnomah,James E Leuenberger,CON,U.S. Senate,,4511,31
Multnomah,Monica Wehby,REP,U.S. Senate,,4511,354
Multnomah,Write-ins,,U.S. Senate,,4511,5
Multnomah,Over Votes,,U.S. Senate,,4511,0
Multnomah,Under Votes,,U.S. Senate,,4511,78
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4512,18
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4512,268
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4512,10
Multnomah,James E Leuenberger,CON,U.S. Senate,,4512,6
Multnomah,Monica Wehby,REP,U.S. Senate,,4512,107
Multnomah,Write-ins,,U.S. Senate,,4512,1
Multnomah,Over Votes,,U.S. Senate,,4512,0
Multnomah,Under Votes,,U.S. Senate,,4512,16
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4601,80
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4601,2803
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4601,142
Multnomah,James E Leuenberger,CON,U.S. Senate,,4601,17
Multnomah,Monica Wehby,REP,U.S. Senate,,4601,375
Multnomah,Write-ins,,U.S. Senate,,4601,8
Multnomah,Over Votes,,U.S. Senate,,4601,0
Multnomah,Under Votes,,U.S. Senate,,4601,122
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4602,28
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4602,2412
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4602,42
Multnomah,James E Leuenberger,CON,U.S. Senate,,4602,5
Multnomah,Monica Wehby,REP,U.S. Senate,,4602,372
Multnomah,Write-ins,,U.S. Senate,,4602,11
Multnomah,Over Votes,,U.S. Senate,,4602,0
Multnomah,Under Votes,,U.S. Senate,,4602,78
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4603,78
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4603,3050
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4603,85
Multnomah,James E Leuenberger,CON,U.S. Senate,,4603,15
Multnomah,Monica Wehby,REP,U.S. Senate,,4603,399
Multnomah,Write-ins,,U.S. Senate,,4603,8
Multnomah,Over Votes,,U.S. Senate,,4603,0
Multnomah,Under Votes,,U.S. Senate,,4603,136
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4604,76
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4604,1863
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4604,130
Multnomah,James E Leuenberger,CON,U.S. Senate,,4604,28
Multnomah,Monica Wehby,REP,U.S. Senate,,4604,459
Multnomah,Write-ins,,U.S. Senate,,4604,19
Multnomah,Over Votes,,U.S. Senate,,4604,0
Multnomah,Under Votes,,U.S. Senate,,4604,120
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4605,81
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4605,2719
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4605,135
Multnomah,James E Leuenberger,CON,U.S. Senate,,4605,26
Multnomah,Monica Wehby,REP,U.S. Senate,,4605,466
Multnomah,Write-ins,,U.S. Senate,,4605,10
Multnomah,Over Votes,,U.S. Senate,,4605,2
Multnomah,Under Votes,,U.S. Senate,,4605,140
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4606,93
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4606,2453
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4606,171
Multnomah,James E Leuenberger,CON,U.S. Senate,,4606,29
Multnomah,Monica Wehby,REP,U.S. Senate,,4606,407
Multnomah,Write-ins,,U.S. Senate,,4606,27
Multnomah,Over Votes,,U.S. Senate,,4606,0
Multnomah,Under Votes,,U.S. Senate,,4606,134
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4607,82
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4607,1411
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4607,69
Multnomah,James E Leuenberger,CON,U.S. Senate,,4607,16
Multnomah,Monica Wehby,REP,U.S. Senate,,4607,557
Multnomah,Write-ins,,U.S. Senate,,4607,12
Multnomah,Over Votes,,U.S. Senate,,4607,0
Multnomah,Under Votes,,U.S. Senate,,4607,100
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4608,91
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4608,996
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4608,70
Multnomah,James E Leuenberger,CON,U.S. Senate,,4608,21
Multnomah,Monica Wehby,REP,U.S. Senate,,4608,252
Multnomah,Write-ins,,U.S. Senate,,4608,7
Multnomah,Over Votes,,U.S. Senate,,4608,0
Multnomah,Under Votes,,U.S. Senate,,4608,56
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4609,94
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4609,2621
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4609,148
Multnomah,James E Leuenberger,CON,U.S. Senate,,4609,27
Multnomah,Monica Wehby,REP,U.S. Senate,,4609,372
Multnomah,Write-ins,,U.S. Senate,,4609,13
Multnomah,Over Votes,,U.S. Senate,,4609,0
Multnomah,Under Votes,,U.S. Senate,,4609,159
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4701,41
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4701,1013
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4701,29
Multnomah,James E Leuenberger,CON,U.S. Senate,,4701,17
Multnomah,Monica Wehby,REP,U.S. Senate,,4701,464
Multnomah,Write-ins,,U.S. Senate,,4701,4
Multnomah,Over Votes,,U.S. Senate,,4701,2
Multnomah,Under Votes,,U.S. Senate,,4701,77
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4702,16
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4702,295
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4702,16
Multnomah,James E Leuenberger,CON,U.S. Senate,,4702,14
Multnomah,Monica Wehby,REP,U.S. Senate,,4702,132
Multnomah,Write-ins,,U.S. Senate,,4702,1
Multnomah,Over Votes,,U.S. Senate,,4702,0
Multnomah,Under Votes,,U.S. Senate,,4702,25
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4703,53
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4703,872
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4703,25
Multnomah,James E Leuenberger,CON,U.S. Senate,,4703,18
Multnomah,Monica Wehby,REP,U.S. Senate,,4703,489
Multnomah,Write-ins,,U.S. Senate,,4703,13
Multnomah,Over Votes,,U.S. Senate,,4703,1
Multnomah,Under Votes,,U.S. Senate,,4703,57
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4704,76
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4704,1605
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4704,58
Multnomah,James E Leuenberger,CON,U.S. Senate,,4704,35
Multnomah,Monica Wehby,REP,U.S. Senate,,4704,754
Multnomah,Write-ins,,U.S. Senate,,4704,5
Multnomah,Over Votes,,U.S. Senate,,4704,5
Multnomah,Under Votes,,U.S. Senate,,4704,123
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4705,73
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4705,1908
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4705,90
Multnomah,James E Leuenberger,CON,U.S. Senate,,4705,53
Multnomah,Monica Wehby,REP,U.S. Senate,,4705,573
Multnomah,Write-ins,,U.S. Senate,,4705,14
Multnomah,Over Votes,,U.S. Senate,,4705,2
Multnomah,Under Votes,,U.S. Senate,,4705,142
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4706,79
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4706,1159
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4706,62
Multnomah,James E Leuenberger,CON,U.S. Senate,,4706,66
Multnomah,Monica Wehby,REP,U.S. Senate,,4706,546
Multnomah,Write-ins,,U.S. Senate,,4706,14
Multnomah,Over Votes,,U.S. Senate,,4706,1
Multnomah,Under Votes,,U.S. Senate,,4706,94
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4707,27
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4707,710
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4707,31
Multnomah,James E Leuenberger,CON,U.S. Senate,,4707,18
Multnomah,Monica Wehby,REP,U.S. Senate,,4707,212
Multnomah,Write-ins,,U.S. Senate,,4707,6
Multnomah,Over Votes,,U.S. Senate,,4707,0
Multnomah,Under Votes,,U.S. Senate,,4707,50
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4708,66
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4708,1391
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4708,54
Multnomah,James E Leuenberger,CON,U.S. Senate,,4708,35
Multnomah,Monica Wehby,REP,U.S. Senate,,4708,560
Multnomah,Write-ins,,U.S. Senate,,4708,11
Multnomah,Over Votes,,U.S. Senate,,4708,0
Multnomah,Under Votes,,U.S. Senate,,4708,94
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4709,38
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4709,734
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4709,29
Multnomah,James E Leuenberger,CON,U.S. Senate,,4709,17
Multnomah,Monica Wehby,REP,U.S. Senate,,4709,332
Multnomah,Write-ins,,U.S. Senate,,4709,4
Multnomah,Over Votes,,U.S. Senate,,4709,0
Multnomah,Under Votes,,U.S. Senate,,4709,65
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4710,88
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4710,1489
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4710,77
Multnomah,James E Leuenberger,CON,U.S. Senate,,4710,61
Multnomah,Monica Wehby,REP,U.S. Senate,,4710,694
Multnomah,Write-ins,,U.S. Senate,,4710,13
Multnomah,Over Votes,,U.S. Senate,,4710,1
Multnomah,Under Votes,,U.S. Senate,,4710,138
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4801,30
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4801,453
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4801,17
Multnomah,James E Leuenberger,CON,U.S. Senate,,4801,9
Multnomah,Monica Wehby,REP,U.S. Senate,,4801,290
Multnomah,Write-ins,,U.S. Senate,,4801,3
Multnomah,Over Votes,,U.S. Senate,,4801,1
Multnomah,Under Votes,,U.S. Senate,,4801,53
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4802,94
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4802,1670
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4802,113
Multnomah,James E Leuenberger,CON,U.S. Senate,,4802,51
Multnomah,Monica Wehby,REP,U.S. Senate,,4802,430
Multnomah,Write-ins,,U.S. Senate,,4802,15
Multnomah,Over Votes,,U.S. Senate,,4802,0
Multnomah,Under Votes,,U.S. Senate,,4802,119
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4803,46
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4803,873
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4803,70
Multnomah,James E Leuenberger,CON,U.S. Senate,,4803,22
Multnomah,Monica Wehby,REP,U.S. Senate,,4803,273
Multnomah,Write-ins,,U.S. Senate,,4803,12
Multnomah,Over Votes,,U.S. Senate,,4803,0
Multnomah,Under Votes,,U.S. Senate,,4803,69
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4804,36
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4804,560
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4804,39
Multnomah,James E Leuenberger,CON,U.S. Senate,,4804,15
Multnomah,Monica Wehby,REP,U.S. Senate,,4804,162
Multnomah,Write-ins,,U.S. Senate,,4804,5
Multnomah,Over Votes,,U.S. Senate,,4804,0
Multnomah,Under Votes,,U.S. Senate,,4804,42
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4805,18
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4805,286
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4805,21
Multnomah,James E Leuenberger,CON,U.S. Senate,,4805,8
Multnomah,Monica Wehby,REP,U.S. Senate,,4805,106
Multnomah,Write-ins,,U.S. Senate,,4805,2
Multnomah,Over Votes,,U.S. Senate,,4805,0
Multnomah,Under Votes,,U.S. Senate,,4805,17
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4806,39
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4806,557
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4806,23
Multnomah,James E Leuenberger,CON,U.S. Senate,,4806,11
Multnomah,Monica Wehby,REP,U.S. Senate,,4806,339
Multnomah,Write-ins,,U.S. Senate,,4806,5
Multnomah,Over Votes,,U.S. Senate,,4806,2
Multnomah,Under Votes,,U.S. Senate,,4806,39
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4807,68
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4807,966
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4807,49
Multnomah,James E Leuenberger,CON,U.S. Senate,,4807,34
Multnomah,Monica Wehby,REP,U.S. Senate,,4807,400
Multnomah,Write-ins,,U.S. Senate,,4807,3
Multnomah,Over Votes,,U.S. Senate,,4807,0
Multnomah,Under Votes,,U.S. Senate,,4807,66
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4901,2
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4901,10
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4901,0
Multnomah,James E Leuenberger,CON,U.S. Senate,,4901,2
Multnomah,Monica Wehby,REP,U.S. Senate,,4901,20
Multnomah,Write-ins,,U.S. Senate,,4901,0
Multnomah,Over Votes,,U.S. Senate,,4901,0
Multnomah,Under Votes,,U.S. Senate,,4901,1
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4902,0
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4902,8
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4902,0
Multnomah,James E Leuenberger,CON,U.S. Senate,,4902,0
Multnomah,Monica Wehby,REP,U.S. Senate,,4902,13
Multnomah,Write-ins,,U.S. Senate,,4902,0
Multnomah,Over Votes,,U.S. Senate,,4902,0
Multnomah,Under Votes,,U.S. Senate,,4902,2
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4903,75
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4903,1502
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4903,61
Multnomah,James E Leuenberger,CON,U.S. Senate,,4903,50
Multnomah,Monica Wehby,REP,U.S. Senate,,4903,944
Multnomah,Write-ins,,U.S. Senate,,4903,23
Multnomah,Over Votes,,U.S. Senate,,4903,0
Multnomah,Under Votes,,U.S. Senate,,4903,135
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4904,75
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4904,1182
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4904,64
Multnomah,James E Leuenberger,CON,U.S. Senate,,4904,58
Multnomah,Monica Wehby,REP,U.S. Senate,,4904,920
Multnomah,Write-ins,,U.S. Senate,,4904,11
Multnomah,Over Votes,,U.S. Senate,,4904,2
Multnomah,Under Votes,,U.S. Senate,,4904,140
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4905,88
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4905,1443
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4905,49
Multnomah,James E Leuenberger,CON,U.S. Senate,,4905,71
Multnomah,Monica Wehby,REP,U.S. Senate,,4905,1208
Multnomah,Write-ins,,U.S. Senate,,4905,11
Multnomah,Over Votes,,U.S. Senate,,4905,0
Multnomah,Under Votes,,U.S. Senate,,4905,121
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4906,25
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4906,390
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4906,21
Multnomah,James E Leuenberger,CON,U.S. Senate,,4906,14
Multnomah,Monica Wehby,REP,U.S. Senate,,4906,240
Multnomah,Write-ins,,U.S. Senate,,4906,8
Multnomah,Over Votes,,U.S. Senate,,4906,0
Multnomah,Under Votes,,U.S. Senate,,4906,50
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4907,6
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4907,121
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4907,2
Multnomah,James E Leuenberger,CON,U.S. Senate,,4907,2
Multnomah,Monica Wehby,REP,U.S. Senate,,4907,90
Multnomah,Write-ins,,U.S. Senate,,4907,0
Multnomah,Over Votes,,U.S. Senate,,4907,0
Multnomah,Under Votes,,U.S. Senate,,4907,6
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4908,39
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4908,740
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4908,27
Multnomah,James E Leuenberger,CON,U.S. Senate,,4908,21
Multnomah,Monica Wehby,REP,U.S. Senate,,4908,496
Multnomah,Write-ins,,U.S. Senate,,4908,5
Multnomah,Over Votes,,U.S. Senate,,4908,0
Multnomah,Under Votes,,U.S. Senate,,4908,75
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4909,101
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4909,1416
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4909,58
Multnomah,James E Leuenberger,CON,U.S. Senate,,4909,50
Multnomah,Monica Wehby,REP,U.S. Senate,,4909,883
Multnomah,Write-ins,,U.S. Senate,,4909,8
Multnomah,Over Votes,,U.S. Senate,,4909,3
Multnomah,Under Votes,,U.S. Senate,,4909,149
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4910,60
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4910,1211
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4910,32
Multnomah,James E Leuenberger,CON,U.S. Senate,,4910,26
Multnomah,Monica Wehby,REP,U.S. Senate,,4910,630
Multnomah,Write-ins,,U.S. Senate,,4910,8
Multnomah,Over Votes,,U.S. Senate,,4910,1
Multnomah,Under Votes,,U.S. Senate,,4910,108
Multnomah,Mike Montchalin,LBT,U.S. Senate,,4911,74
Multnomah,Jeff Merkley,DEM,U.S. Senate,,4911,1414
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,4911,54
Multnomah,James E Leuenberger,CON,U.S. Senate,,4911,42
Multnomah,Monica Wehby,REP,U.S. Senate,,4911,746
Multnomah,Write-ins,,U.S. Senate,,4911,12
Multnomah,Over Votes,,U.S. Senate,,4911,0
Multnomah,Under Votes,,U.S. Senate,,4911,125
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5001,84
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5001,1274
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5001,67
Multnomah,James E Leuenberger,CON,U.S. Senate,,5001,56
Multnomah,Monica Wehby,REP,U.S. Senate,,5001,598
Multnomah,Write-ins,,U.S. Senate,,5001,15
Multnomah,Over Votes,,U.S. Senate,,5001,1
Multnomah,Under Votes,,U.S. Senate,,5001,97
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5002,103
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5002,1355
Multnomah,Christina Jean Lugo,PAC,U.S. Senate,,5002,52
Multnomah,James E Leuenberger,CON,U.S. Senate,,5002,64
Multnomah,Monica Wehby,REP,U.S. Senate,,5002,1115
Multnomah,Write-ins,,U.S. Senate,,5002,19
Multnomah,Over Votes,,U.S. Senate,,5002,1
Multnomah,Under Votes,,U.S. Senate,,5002,156
Multnomah,Mike Montchalin,LBT,U.S. Senate,,5003,89
Multnomah,Jeff Merkley,DEM,U.S. Senate,,5003,1504
