county,precinct,office,district,party,candidate,votes,Percent
Benton,PRECINCT 158,Attorney General,,LIB,THOMAS B. COX,26,4.59%
Benton,PRECINCT 158,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 158,Attorney General,,,Total,533,
Benton,PRECINCT 158,Attorney General,,,Under Votes,32,5.65%
Benton,PRECINCT 158,Attorney General,,,Over Votes,1,0.18%
Benton,PRECINCT 158,Attorney General,,,Total Votes Cast,566,
Benton,PRECINCT 159,Attorney General,,DEM,HARDY MYERS,74,60.66%
Benton,PRECINCT 159,Attorney General,,REP,KEVIN L. MANNIX,37,30.33%
Benton,PRECINCT 159,Attorney General,,LIB,THOMAS B. COX,4,3.28%
Benton,PRECINCT 159,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 159,Attorney General,,,Total,115,
Benton,PRECINCT 159,Attorney General,,,Under Votes,7,5.74%
Benton,PRECINCT 159,Attorney General,,,Over Votes,0,0.00%
Benton,PRECINCT 159,Attorney General,,,Total Votes Cast,122,
Benton,PRECINCT 160,Attorney General,,DEM,HARDY MYERS,9,26.47%
Benton,PRECINCT 160,Attorney General,,REP,KEVIN L. MANNIX,24,70.59%
Benton,PRECINCT 160,Attorney General,,LIB,THOMAS B. COX,1,2.94%
Benton,PRECINCT 160,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 160,Attorney General,,,Total,34,
Benton,PRECINCT 160,Attorney General,,,Under Votes,0,0.00%
Benton,PRECINCT 160,Attorney General,,,Over Votes,0,0.00%
Benton,PRECINCT 160,Attorney General,,,Total Votes Cast,34,
Benton,PRECINCT 161,Attorney General,,DEM,HARDY MYERS,367,40.29%
Benton,PRECINCT 161,Attorney General,,REP,KEVIN L. MANNIX,455,49.95%
Benton,PRECINCT 161,Attorney General,,LIB,THOMAS B. COX,24,2.63%
Benton,PRECINCT 161,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 161,Attorney General,,,Total,846,
Benton,PRECINCT 161,Attorney General,,,Under Votes,63,6.92%
Benton,PRECINCT 161,Attorney General,,,Over Votes,2,0.22%
Benton,PRECINCT 161,Attorney General,,,Total Votes Cast,911,
Benton,PRECINCT 163,Attorney General,,DEM,HARDY MYERS,3,75.00%
Benton,PRECINCT 163,Attorney General,,REP,KEVIN L. MANNIX,1,25.00%
Benton,PRECINCT 163,Attorney General,,LIB,THOMAS B. COX,0,0.00%
Benton,PRECINCT 163,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 163,Attorney General,,,Total,4,
Benton,PRECINCT 163,Attorney General,,,Under Votes,0,0.00%
Benton,PRECINCT 163,Attorney General,,,Over Votes,0,0.00%
Benton,PRECINCT 163,Attorney General,,,Total Votes Cast,4,
Benton,PRECINCT 164,Attorney General,,DEM,HARDY MYERS,263,37.63%
Benton,PRECINCT 164,Attorney General,,REP,KEVIN L. MANNIX,373,53.36%
Benton,PRECINCT 164,Attorney General,,LIB,THOMAS B. COX,15,2.15%
Benton,PRECINCT 164,Attorney General,,,Write-ins,1,0.14%
Benton,PRECINCT 164,Attorney General,,,Total,652,
Benton,PRECINCT 164,Attorney General,,,Under Votes,44,6.29%
Benton,PRECINCT 164,Attorney General,,,Over Votes,3,0.43%
Benton,PRECINCT 164,Attorney General,,,Total Votes Cast,699,
Benton,PRECINCT 165,Attorney General,,DEM,HARDY MYERS,369,35.41%
Benton,PRECINCT 165,Attorney General,,REP,KEVIN L. MANNIX,587,56.33%
Benton,PRECINCT 165,Attorney General,,LIB,THOMAS B. COX,27,2.59%
Benton,PRECINCT 165,Attorney General,,,Write-ins,1,0.10%
Benton,PRECINCT 165,Attorney General,,,Total,984,
Benton,PRECINCT 165,Attorney General,,,Under Votes,58,5.57%
Benton,PRECINCT 165,Attorney General,,,Over Votes,0,0.00%
Benton,PRECINCT 165,Attorney General,,,Total Votes Cast,"1,042",
Benton,PRECINCT 166,Attorney General,,DEM,HARDY MYERS,476,37.39%
Benton,PRECINCT 166,Attorney General,,REP,KEVIN L. MANNIX,683,53.65%
Benton,PRECINCT 166,Attorney General,,LIB,THOMAS B. COX,18,1.41%
Benton,PRECINCT 166,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 166,Attorney General,,,Total,"1,177",
Benton,PRECINCT 166,Attorney General,,,Under Votes,93,7.31%
Benton,PRECINCT 166,Attorney General,,,Over Votes,3,0.24%
Benton,PRECINCT 166,Attorney General,,,Total Votes Cast,"1,273",
Benton,PRECINCT 167,Attorney General,,DEM,HARDY MYERS,149,48.38%
Benton,PRECINCT 167,Attorney General,,REP,KEVIN L. MANNIX,130,42.21%
Benton,PRECINCT 167,Attorney General,,LIB,THOMAS B. COX,6,1.95%
Benton,PRECINCT 167,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 167,Attorney General,,,Total,285,
Benton,PRECINCT 167,Attorney General,,,Under Votes,23,7.47%
Benton,PRECINCT 167,Attorney General,,,Over Votes,0,0.00%
Benton,PRECINCT 167,Attorney General,,,Total Votes Cast,308,
Benton,PRECINCT 168,Attorney General,,DEM,HARDY MYERS,288,50.35%
Benton,PRECINCT 168,Attorney General,,REP,KEVIN L. MANNIX,246,43.01%
Benton,PRECINCT 168,Attorney General,,LIB,THOMAS B. COX,13,2.27%
Benton,PRECINCT 168,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 168,Attorney General,,,Total,547,
Benton,PRECINCT 168,Attorney General,,,Under Votes,25,4.37%
Benton,PRECINCT 168,Attorney General,,,Over Votes,0,0.00%
Benton,PRECINCT 168,Attorney General,,,Total Votes Cast,572,
Benton,PRECINCT 169,Attorney General,,DEM,HARDY MYERS,33,38.82%
Benton,PRECINCT 169,Attorney General,,REP,KEVIN L. MANNIX,45,52.94%
Benton,PRECINCT 169,Attorney General,,LIB,THOMAS B. COX,2,2.35%
Benton,PRECINCT 169,Attorney General,,,Write-ins,0,0.00%
Benton,PRECINCT 169,Attorney General,,,Total,80,
Benton,PRECINCT 169,Attorney General,,,Under Votes,4,4.71%
Benton,PRECINCT 169,Attorney General,,,Over Votes,1,1.18%
Benton,PRECINCT 169,Attorney General,,,Total Votes Cast,85,
Benton,PRECINCT 093,State House,34,LIB,J.T. BARRIE,9,2.43%
Benton,PRECINCT 093,State House,34,CON,STEVE WALKER,6,1.62%
Benton,PRECINCT 093,State House,34,DEM,MARILYN L. SLIZESKI,158,42.70%
Benton,PRECINCT 093,State House,34,REP,LANE SHETTERLY,157,42.43%
Benton,PRECINCT 093,State House,34,,Write-ins,1,0.27%
Benton,PRECINCT 093,State House,34,,Total,331,
Benton,PRECINCT 093,State House,34,,Under Votes,39,10.54%
Benton,PRECINCT 093,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 093,State House,34,,Total Votes Cast,370,
Benton,PRECINCT 130,State House,34,LIB,J.T. BARRIE,15,2.69%
Benton,PRECINCT 130,State House,34,CON,STEVE WALKER,18,3.23%
Benton,PRECINCT 130,State House,34,DEM,MARILYN L. SLIZESKI,207,37.10%
Benton,PRECINCT 130,State House,34,REP,LANE SHETTERLY,282,50.54%
Benton,PRECINCT 130,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 130,State House,34,,Total,522,
Benton,PRECINCT 130,State House,34,,Under Votes,36,6.45%
Benton,PRECINCT 130,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 130,State House,34,,Total Votes Cast,558,
Benton,PRECINCT 131,State House,34,LIB,J.T. BARRIE,5,4.67%
Benton,PRECINCT 131,State House,34,CON,STEVE WALKER,4,3.74%
Benton,PRECINCT 131,State House,34,DEM,MARILYN L. SLIZESKI,46,42.99%
Benton,PRECINCT 131,State House,34,REP,LANE SHETTERLY,49,45.79%
Benton,PRECINCT 131,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 131,State House,34,,Total,104,
Benton,PRECINCT 131,State House,34,,Under Votes,3,2.80%
Benton,PRECINCT 131,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 131,State House,34,,Total Votes Cast,107,
Benton,PRECINCT 132,State House,34,LIB,J.T. BARRIE,19,2.72%
Benton,PRECINCT 132,State House,34,CON,STEVE WALKER,23,3.30%
Benton,PRECINCT 132,State House,34,DEM,MARILYN L. SLIZESKI,248,35.53%
Benton,PRECINCT 132,State House,34,REP,LANE SHETTERLY,354,50.72%
Benton,PRECINCT 132,State House,34,,Write-ins,1,0.14%
Benton,PRECINCT 132,State House,34,,Total,645,
Benton,PRECINCT 132,State House,34,,Under Votes,52,7.45%
Benton,PRECINCT 132,State House,34,,Over Votes,1,0.14%
Benton,PRECINCT 132,State House,34,,Total Votes Cast,698,
Benton,PRECINCT 133,State House,34,LIB,J.T. BARRIE,14,2.40%
Benton,PRECINCT 133,State House,34,CON,STEVE WALKER,21,3.60%
Benton,PRECINCT 133,State House,34,DEM,MARILYN L. SLIZESKI,237,40.58%
Benton,PRECINCT 133,State House,34,REP,LANE SHETTERLY,268,45.89%
Benton,PRECINCT 133,State House,34,,Write-ins,4,0.68%
Benton,PRECINCT 133,State House,34,,Total,544,
Benton,PRECINCT 133,State House,34,,Under Votes,38,6.51%
Benton,PRECINCT 133,State House,34,,Over Votes,2,0.34%
Benton,PRECINCT 133,State House,34,,Total Votes Cast,584,
Benton,PRECINCT 137,State House,34,LIB,J.T. BARRIE,18,3.30%
Benton,PRECINCT 137,State House,34,CON,STEVE WALKER,18,3.30%
Benton,PRECINCT 137,State House,34,DEM,MARILYN L. SLIZESKI,153,28.02%
Benton,PRECINCT 137,State House,34,REP,LANE SHETTERLY,299,54.76%
Benton,PRECINCT 137,State House,34,,Write-ins,1,0.18%
Benton,PRECINCT 137,State House,34,,Total,489,
Benton,PRECINCT 137,State House,34,,Under Votes,57,10.44%
Benton,PRECINCT 137,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 137,State House,34,,Total Votes Cast,546,
Benton,PRECINCT 138,State House,34,LIB,J.T. BARRIE,9,3.23%
Benton,PRECINCT 138,State House,34,CON,STEVE WALKER,4,1.43%
Benton,PRECINCT 138,State House,34,DEM,MARILYN L. SLIZESKI,135,48.39%
Benton,PRECINCT 138,State House,34,REP,LANE SHETTERLY,112,40.14%
Benton,PRECINCT 138,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 138,State House,34,,Total,260,
Benton,PRECINCT 138,State House,34,,Under Votes,19,6.81%
Benton,PRECINCT 138,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 138,State House,34,,Total Votes Cast,279,
Benton,PRECINCT 140,State House,34,LIB,J.T. BARRIE,22,3.13%
Benton,PRECINCT 140,State House,34,CON,STEVE WALKER,16,2.28%
Benton,PRECINCT 140,State House,34,DEM,MARILYN L. SLIZESKI,254,36.13%
Benton,PRECINCT 140,State House,34,REP,LANE SHETTERLY,340,48.36%
Benton,PRECINCT 140,State House,34,,Write-ins,3,0.43%
Benton,PRECINCT 140,State House,34,,Total,635,
Benton,PRECINCT 140,State House,34,,Under Votes,68,9.67%
Benton,PRECINCT 140,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 140,State House,34,,Total Votes Cast,703,
Benton,PRECINCT 148,State House,34,LIB,J.T. BARRIE,15,2.47%
Benton,PRECINCT 148,State House,34,CON,STEVE WALKER,21,3.45%
Benton,PRECINCT 148,State House,34,DEM,MARILYN L. SLIZESKI,202,33.22%
Benton,PRECINCT 148,State House,34,REP,LANE SHETTERLY,303,49.84%
Benton,PRECINCT 148,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 148,State House,34,,Total,541,
Benton,PRECINCT 148,State House,34,,Under Votes,66,10.86%
Benton,PRECINCT 148,State House,34,,Over Votes,1,0.16%
Benton,PRECINCT 148,State House,34,,Total Votes Cast,608,
Benton,PRECINCT 149,State House,34,LIB,J.T. BARRIE,5,2.70%
Benton,PRECINCT 149,State House,34,CON,STEVE WALKER,8,4.32%
Benton,PRECINCT 149,State House,34,DEM,MARILYN L. SLIZESKI,50,27.03%
Benton,PRECINCT 149,State House,34,REP,LANE SHETTERLY,104,56.22%
Benton,PRECINCT 149,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 149,State House,34,,Total,167,
Benton,PRECINCT 149,State House,34,,Under Votes,18,9.73%
Benton,PRECINCT 149,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 149,State House,34,,Total Votes Cast,185,
Benton,PRECINCT 150,State House,34,LIB,J.T. BARRIE,1,0.79%
Benton,PRECINCT 150,State House,34,CON,STEVE WALKER,2,1.59%
Benton,PRECINCT 150,State House,34,DEM,MARILYN L. SLIZESKI,16,12.70%
Benton,PRECINCT 150,State House,34,REP,LANE SHETTERLY,99,78.57%
Benton,PRECINCT 150,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 150,State House,34,,Total,118,
Benton,PRECINCT 150,State House,34,,Under Votes,8,6.35%
Benton,PRECINCT 150,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 150,State House,34,,Total Votes Cast,126,
Benton,PRECINCT 151,State House,34,LIB,J.T. BARRIE,5,1.36%
Benton,PRECINCT 151,State House,34,CON,STEVE WALKER,10,2.72%
Benton,PRECINCT 151,State House,34,DEM,MARILYN L. SLIZESKI,153,41.58%
Benton,PRECINCT 151,State House,34,REP,LANE SHETTERLY,168,45.65%
Benton,PRECINCT 151,State House,34,,Write-ins,2,0.54%
Benton,PRECINCT 151,State House,34,,Total,338,
Benton,PRECINCT 151,State House,34,,Under Votes,30,8.15%
Benton,PRECINCT 151,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 151,State House,34,,Total Votes Cast,368,
Benton,PRECINCT 152,State House,34,LIB,J.T. BARRIE,9,1.62%
Benton,PRECINCT 152,State House,34,CON,STEVE WALKER,8,1.44%
Benton,PRECINCT 152,State House,34,DEM,MARILYN L. SLIZESKI,253,45.42%
Benton,PRECINCT 152,State House,34,REP,LANE SHETTERLY,234,42.01%
Benton,PRECINCT 152,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 152,State House,34,,Total,504,
Benton,PRECINCT 152,State House,34,,Under Votes,52,9.34%
Benton,PRECINCT 152,State House,34,,Over Votes,1,0.18%
Benton,PRECINCT 152,State House,34,,Total Votes Cast,557,
Benton,PRECINCT 153,State House,34,LIB,J.T. BARRIE,5,4.67%
Benton,PRECINCT 153,State House,34,CON,STEVE WALKER,7,6.54%
Benton,PRECINCT 153,State House,34,DEM,MARILYN L. SLIZESKI,31,28.97%
Benton,PRECINCT 153,State House,34,REP,LANE SHETTERLY,61,57.01%
Benton,PRECINCT 153,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 153,State House,34,,Total,104,
Benton,PRECINCT 153,State House,34,,Under Votes,3,2.80%
Benton,PRECINCT 153,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 153,State House,34,,Total Votes Cast,107,
Benton,PRECINCT 154,State House,34,LIB,J.T. BARRIE,22,3.09%
Benton,PRECINCT 154,State House,34,CON,STEVE WALKER,12,1.69%
Benton,PRECINCT 154,State House,34,DEM,MARILYN L. SLIZESKI,252,35.44%
Benton,PRECINCT 154,State House,34,REP,LANE SHETTERLY,356,50.07%
Benton,PRECINCT 154,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 154,State House,34,,Total,642,
Benton,PRECINCT 154,State House,34,,Under Votes,68,9.56%
Benton,PRECINCT 154,State House,34,,Over Votes,1,0.14%
Benton,PRECINCT 154,State House,34,,Total Votes Cast,711,
Benton,PRECINCT 155,State House,34,LIB,J.T. BARRIE,19,2.16%
Benton,PRECINCT 155,State House,34,CON,STEVE WALKER,31,3.52%
Benton,PRECINCT 155,State House,34,DEM,MARILYN L. SLIZESKI,305,34.66%
Benton,PRECINCT 155,State House,34,REP,LANE SHETTERLY,461,52.39%
Benton,PRECINCT 155,State House,34,,Write-ins,3,0.34%
Benton,PRECINCT 155,State House,34,,Total,819,
Benton,PRECINCT 155,State House,34,,Under Votes,60,6.82%
Benton,PRECINCT 155,State House,34,,Over Votes,1,0.11%
Benton,PRECINCT 155,State House,34,,Total Votes Cast,880,
Benton,PRECINCT 156,State House,34,LIB,J.T. BARRIE,5,2.17%
Benton,PRECINCT 156,State House,34,CON,STEVE WALKER,6,2.61%
Benton,PRECINCT 156,State House,34,DEM,MARILYN L. SLIZESKI,119,51.74%
Benton,PRECINCT 156,State House,34,REP,LANE SHETTERLY,85,36.96%
Benton,PRECINCT 156,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 156,State House,34,,Total,215,
Benton,PRECINCT 156,State House,34,,Under Votes,15,6.52%
Benton,PRECINCT 156,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 156,State House,34,,Total Votes Cast,230,
Benton,PRECINCT 159,State House,34,LIB,J.T. BARRIE,1,0.82%
Benton,PRECINCT 159,State House,34,CON,STEVE WALKER,1,0.82%
Benton,PRECINCT 159,State House,34,DEM,MARILYN L. SLIZESKI,61,50.00%
Benton,PRECINCT 159,State House,34,REP,LANE SHETTERLY,47,38.52%
Benton,PRECINCT 159,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 159,State House,34,,Total,110,
Benton,PRECINCT 159,State House,34,,Under Votes,12,9.84%
Benton,PRECINCT 159,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 159,State House,34,,Total Votes Cast,122,
Benton,PRECINCT 160,State House,34,LIB,J.T. BARRIE,0,0.00%
Benton,PRECINCT 160,State House,34,CON,STEVE WALKER,3,8.82%
Benton,PRECINCT 160,State House,34,DEM,MARILYN L. SLIZESKI,8,23.53%
Benton,PRECINCT 160,State House,34,REP,LANE SHETTERLY,22,64.71%
Benton,PRECINCT 160,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 160,State House,34,,Total,33,
Benton,PRECINCT 160,State House,34,,Under Votes,1,2.94%
Benton,PRECINCT 160,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 160,State House,34,,Total Votes Cast,34,
Benton,PRECINCT 161,State House,34,LIB,J.T. BARRIE,17,1.87%
Benton,PRECINCT 161,State House,34,CON,STEVE WALKER,23,2.52%
Benton,PRECINCT 161,State House,34,DEM,MARILYN L. SLIZESKI,309,33.92%
Benton,PRECINCT 161,State House,34,REP,LANE SHETTERLY,494,54.23%
Benton,PRECINCT 161,State House,34,,Write-ins,2,0.22%
Benton,PRECINCT 161,State House,34,,Total,845,
Benton,PRECINCT 161,State House,34,,Under Votes,64,7.03%
Benton,PRECINCT 161,State House,34,,Over Votes,2,0.22%
Benton,PRECINCT 161,State House,34,,Total Votes Cast,911,
Benton,PRECINCT 167,State House,34,LIB,J.T. BARRIE,7,2.27%
Benton,PRECINCT 167,State House,34,CON,STEVE WALKER,8,2.60%
Benton,PRECINCT 167,State House,34,DEM,MARILYN L. SLIZESKI,112,36.36%
Benton,PRECINCT 167,State House,34,REP,LANE SHETTERLY,153,49.68%
Benton,PRECINCT 167,State House,34,,Write-ins,1,0.32%
Benton,PRECINCT 167,State House,34,,Total,281,
Benton,PRECINCT 167,State House,34,,Under Votes,25,8.12%
Benton,PRECINCT 167,State House,34,,Over Votes,2,0.65%
Benton,PRECINCT 167,State House,34,,Total Votes Cast,308,
Benton,PRECINCT 169,State House,34,LIB,J.T. BARRIE,3,3.53%
Benton,PRECINCT 169,State House,34,CON,STEVE WALKER,2,2.35%
Benton,PRECINCT 169,State House,34,DEM,MARILYN L. SLIZESKI,36,42.35%
Benton,PRECINCT 169,State House,34,REP,LANE SHETTERLY,40,47.06%
Benton,PRECINCT 169,State House,34,,Write-ins,0,0.00%
Benton,PRECINCT 169,State House,34,,Total,81,
Benton,PRECINCT 169,State House,34,,Under Votes,4,4.71%
Benton,PRECINCT 169,State House,34,,Over Votes,0,0.00%
Benton,PRECINCT 169,State House,34,,Total Votes Cast,85,
Benton,PRECINCT 082,State House,35,REP,DEBRA RINGOLD,155,39.85%
Benton,PRECINCT 082,State House,35,DEM,KELLEY WIRTH,222,57.07%
Benton,PRECINCT 082,State House,35,,Write-ins,0,0.00%
Benton,PRECINCT 082,State House,35,,Total,377,
Benton,PRECINCT 082,State House,35,,Under Votes,12,3.08%
Benton,PRECINCT 082,State House,35,,Over Votes,0,0.00%
Benton,PRECINCT 082,State House,35,,Total Votes Cast,389,
Benton,PRECINCT 083,State House,35,REP,DEBRA RINGOLD,110,30.81%
Benton,PRECINCT 083,State House,35,DEM,KELLEY WIRTH,205,57.42%
Benton,PRECINCT 083,State House,35,,Write-ins,1,0.28%
Benton,PRECINCT 083,State House,35,,Total,316,
Benton,PRECINCT 083,State House,35,,Under Votes,40,11.20%
Benton,PRECINCT 083,State House,35,,Over Votes,1,0.28%
Benton,PRECINCT 083,State House,35,,Total Votes Cast,357,
Benton,PRECINCT 084,State House,35,REP,DEBRA RINGOLD,278,44.84%
Benton,PRECINCT 084,State House,35,DEM,KELLEY WIRTH,299,48.23%
Benton,PRECINCT 084,State House,35,,Write-ins,2,0.32%
Benton,PRECINCT 084,State House,35,,Total,579,
Benton,PRECINCT 084,State House,35,,Under Votes,39,6.29%
Benton,PRECINCT 084,State House,35,,Over Votes,2,0.32%
Benton,PRECINCT 084,State House,35,,Total Votes Cast,620,
Benton,PRECINCT 085,State House,35,REP,DEBRA RINGOLD,99,48.06%
Benton,PRECINCT 085,State House,35,DEM,KELLEY WIRTH,97,47.09%
Benton,PRECINCT 085,State House,35,,Write-ins,1,0.49%
Benton,PRECINCT 085,State House,35,,Total,197,
Benton,PRECINCT 085,State House,35,,Under Votes,9,4.37%
Benton,PRECINCT 085,State House,35,,Over Votes,0,0.00%
Benton,PRECINCT 085,State House,35,,Total Votes Cast,206,
Benton,PRECINCT 086,State House,35,REP,DEBRA RINGOLD,141,39.72%
Benton,PRECINCT 086,State House,35,DEM,KELLEY WIRTH,205,57.75%
Benton,PRECINCT 086,State House,35,,Write-ins,1,0.28%
Benton,PRECINCT 086,State House,35,,Total,347,
Benton,PRECINCT 086,State House,35,,Under Votes,8,2.25%
Benton,PRECINCT 086,State House,35,,Over Votes,0,0.00%
Benton,PRECINCT 086,State House,35,,Total Votes Cast,355,
Benton,PRECINCT 087,State House,35,REP,DEBRA RINGOLD,255,43.97%
Benton,PRECINCT 087,State House,35,DEM,KELLEY WIRTH,311,53.62%
Benton,PRECINCT 087,State House,35,,Write-ins,0,0.00%
Benton,PRECINCT 087,State House,35,,Total,566,
Benton,PRECINCT 087,State House,35,,Under Votes,13,2.24%
Benton,PRECINCT 087,State House,35,,Over Votes,1,0.17%
Benton,PRECINCT 087,State House,35,,Total Votes Cast,580,
Benton,PRECINCT 088,State House,35,REP,DEBRA RINGOLD,355,45.05%
Benton,PRECINCT 088,State House,35,DEM,KELLEY WIRTH,387,49.11%
Benton,PRECINCT 088,State House,35,,Write-ins,1,0.13%
Benton,PRECINCT 088,State House,35,,Total,743,
Benton,PRECINCT 088,State House,35,,Under Votes,45,5.71%
Benton,PRECINCT 088,State House,35,,Over Votes,0,0.00%
Benton,PRECINCT 088,State House,35,,Total Votes Cast,788,
Benton,PRECINCT 089,State House,35,REP,DEBRA RINGOLD,124,44.60%
Benton,PRECINCT 089,State House,35,DEM,KELLEY WIRTH,146,52.52%
Benton,PRECINCT 089,State House,35,,Write-ins,0,0.00%
Benton,PRECINCT 089,State House,35,,Total,270,
Benton,PRECINCT 089,State House,35,,Under Votes,8,2.88%
Benton,PRECINCT 089,State House,35,,Over Votes,0,0.00%
Benton,PRECINCT 089,State House,35,,Total Votes Cast,278,
Benton,PRECINCT 091,State House,35,REP,DEBRA RINGOLD,15,40.54%
Benton,PRECINCT 091,State House,35,DEM,KELLEY WIRTH,20,54.05%
Benton,PRECINCT 091,State House,35,,Write-ins,0,0.00%
Benton,PRECINCT 091,State House,35,,Total,35,
Benton,PRECINCT 091,State House,35,,Under Votes,2,5.41%
Benton,PRECINCT 091,State House,35,,Over Votes,0,0.00%
Benton,PRECINCT 091,State House,35,,Total Votes Cast,37,
Benton,PRECINCT 092,State House,35,REP,DEBRA RINGOLD,549,45.45%
Benton,PRECINCT 092,State House,35,DEM,KELLEY WIRTH,596,49.34%
Benton,PRECINCT 092,State House,35,,Write-ins,4,0.33%
Benton,PRECINCT 092,State House,35,,Total,"1,149",
Benton,PRECINCT 092,State House,35,,Under Votes,58,4.80%
Benton,PRECINCT 092,State House,35,,Over Votes,1,0.08%
Benton,PRECINCT 092,State House,35,,Total Votes Cast,"1,208",
Benton,PRECINCT 094,State House,35,REP,DEBRA RINGOLD,465,47.11%
Benton,PRECINCT 094,State House,35,DEM,KELLEY WIRTH,477,48.33%
Benton,PRECINCT 094,State House,35,,Write-ins,2,0.20%
Benton,PRECINCT 094,State House,35,,Total,944,
Benton,PRECINCT 094,State House,35,,Under Votes,43,4.36%
Benton,PRECINCT 094,State House,35,,Over Votes,0,0.00%
Benton,PRECINCT 094,State House,35,,Total Votes Cast,987,
Benton,PRECINCT 095,State House,35,REP,DEBRA RINGOLD,2,28.57%
Benton,PRECINCT 095,State House,35,DEM,KELLEY WIRTH,5,71.43%
Benton,PRECINCT 095,State House,35,,Write-ins,0,0.00%
Benton,PRECINCT 095,State House,35,,Total,7,
Benton,PRECINCT 095,State House,35,,Under Votes,0,0.00%
