county,precinct,office,district,candidate,party,votes,election_day,mail,absentee,military,provisional,emergency
Lake,13 CHRISTMAS VALLEY,U.S. House,2,John Sweeney,DEM,27,,,,,,
Lake,14 FORT ROCK,U.S. House,2,John Sweeney,DEM,1,,,,,,
Lake,15 WEST LAKEVIEW,U.S. House,2,John Sweeney,DEM,8,,,,,,
Lake,16 NEW PINE CREEK,U.S. House,2,John Sweeney,DEM,5,,,,,,
Lake,18 VALLEY FALLS,U.S. House,2,John Sweeney,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,U.S. House,2,John Sweeney,DEM,11,,,,,,
Lake,21 SO. CENTRAL LKVW.,U.S. House,2,John Sweeney,DEM,12,,,,,,
Lake,1 SILVER LAKE,U.S. House,2,Joyce B Segers,DEM,4,,,,,,
Lake,2 SUMMER LAKE,U.S. House,2,Joyce B Segers,DEM,6,,,,,,
Lake,3 PAISLEY,U.S. House,2,Joyce B Segers,DEM,10,,,,,,
Lake,4 CROOKED CREEK,U.S. House,2,Joyce B Segers,DEM,10,,,,,,
Lake,5 NORTH WARNER,U.S. House,2,Joyce B Segers,DEM,2,,,,,,
Lake,6 SOUTH WARNER,U.S. House,2,Joyce B Segers,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,U.S. House,2,Joyce B Segers,DEM,14,,,,,,
Lake,8 SOUTH LAKEVIEW,U.S. House,2,Joyce B Segers,DEM,20,,,,,,
Lake,9 FREMONT,U.S. House,2,Joyce B Segers,DEM,19,,,,,,
Lake,10 GOOSE LAKE,U.S. House,2,Joyce B Segers,DEM,10,,,,,,
Lake,11 COGSWELL CREEK,U.S. House,2,Joyce B Segers,DEM,20,,,,,,
Lake,12 THOM. CRK. WESTSIDE,U.S. House,2,Joyce B Segers,DEM,23,,,,,,
Lake,13 CHRISTMAS VALLEY,U.S. House,2,Joyce B Segers,DEM,35,,,,,,
Lake,14 FORT ROCK,U.S. House,2,Joyce B Segers,DEM,3,,,,,,
Lake,15 WEST LAKEVIEW,U.S. House,2,Joyce B Segers,DEM,15,,,,,,
Lake,16 NEW PINE CREEK,U.S. House,2,Joyce B Segers,DEM,8,,,,,,
Lake,18 VALLEY FALLS,U.S. House,2,Joyce B Segers,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,U.S. House,2,Joyce B Segers,DEM,7,,,,,,
Lake,21 SO. CENTRAL LKVW.,U.S. House,2,Joyce B Segers,DEM,19,,,,,,
Lake,1 SILVER LAKE,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,2 SUMMER LAKE,U.S. House,2,Write-ins,DEM,1,,,,,,
Lake,3 PAISLEY,U.S. House,2,Write-ins,DEM,4,,,,,,
Lake,4 CROOKED CREEK,U.S. House,2,Write-ins,DEM,1,,,,,,
Lake,5 NORTH WARNER,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,6 SOUTH WARNER,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,8 SOUTH LAKEVIEW,U.S. House,2,Write-ins,DEM,1,,,,,,
Lake,9 FREMONT,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,10 GOOSE LAKE,U.S. House,2,Write-ins,DEM,1,,,,,,
Lake,11 COGSWELL CREEK,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,12 THOM. CRK. WESTSIDE,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,13 CHRISTMAS VALLEY,U.S. House,2,Write-ins,DEM,1,,,,,,
Lake,14 FORT ROCK,U.S. House,2,Write-ins,DEM,1,,,,,,
Lake,15 WEST LAKEVIEW,U.S. House,2,Write-ins,DEM,1,,,,,,
Lake,16 NEW PINE CREEK,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,18 VALLEY FALLS,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,U.S. House,2,Write-ins,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,U.S. House,2,Write-ins,DEM,1,,,,,,
Lake,1 SILVER LAKE,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,2 SUMMER LAKE,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,3 PAISLEY,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,4 CROOKED CREEK,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,5 NORTH WARNER,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,6 SOUTH WARNER,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,8 SOUTH LAKEVIEW,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,9 FREMONT,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,10 GOOSE LAKE,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,11 COGSWELL CREEK,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,12 THOM. CRK. WESTSIDE,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,13 CHRISTMAS VALLEY,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,14 FORT ROCK,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,15 WEST LAKEVIEW,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,16 NEW PINE CREEK,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,18 VALLEY FALLS,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,U.S. House,2,Over Votes,DEM,0,,,,,,
Lake,1 SILVER LAKE,U.S. House,2,Under Votes,DEM,1,,,,,,
Lake,2 SUMMER LAKE,U.S. House,2,Under Votes,DEM,2,,,,,,
Lake,3 PAISLEY,U.S. House,2,Under Votes,DEM,8,,,,,,
Lake,4 CROOKED CREEK,U.S. House,2,Under Votes,DEM,6,,,,,,
Lake,5 NORTH WARNER,U.S. House,2,Under Votes,DEM,0,,,,,,
Lake,6 SOUTH WARNER,U.S. House,2,Under Votes,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,U.S. House,2,Under Votes,DEM,10,,,,,,
Lake,8 SOUTH LAKEVIEW,U.S. House,2,Under Votes,DEM,17,,,,,,
Lake,9 FREMONT,U.S. House,2,Under Votes,DEM,13,,,,,,
Lake,10 GOOSE LAKE,U.S. House,2,Under Votes,DEM,6,,,,,,
Lake,11 COGSWELL CREEK,U.S. House,2,Under Votes,DEM,20,,,,,,
Lake,12 THOM. CRK. WESTSIDE,U.S. House,2,Under Votes,DEM,22,,,,,,
Lake,13 CHRISTMAS VALLEY,U.S. House,2,Under Votes,DEM,25,,,,,,
Lake,14 FORT ROCK,U.S. House,2,Under Votes,DEM,8,,,,,,
Lake,15 WEST LAKEVIEW,U.S. House,2,Under Votes,DEM,4,,,,,,
Lake,16 NEW PINE CREEK,U.S. House,2,Under Votes,DEM,8,,,,,,
Lake,18 VALLEY FALLS,U.S. House,2,Under Votes,DEM,2,,,,,,
Lake,20 NO. CENTRAL LKVW.,U.S. House,2,Under Votes,DEM,13,,,,,,
Lake,21 SO. CENTRAL LKVW.,U.S. House,2,Under Votes,DEM,16,,,,,,
Lake,1 SILVER LAKE,Attorney General,,Dwight Holton,DEM,4,,,,,,
Lake,2 SUMMER LAKE,Attorney General,,Dwight Holton,DEM,3,,,,,,
Lake,3 PAISLEY,Attorney General,,Dwight Holton,DEM,13,,,,,,
Lake,4 CROOKED CREEK,Attorney General,,Dwight Holton,DEM,6,,,,,,
Lake,5 NORTH WARNER,Attorney General,,Dwight Holton,DEM,1,,,,,,
Lake,6 SOUTH WARNER,Attorney General,,Dwight Holton,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,Attorney General,,Dwight Holton,DEM,14,,,,,,
Lake,8 SOUTH LAKEVIEW,Attorney General,,Dwight Holton,DEM,15,,,,,,
Lake,9 FREMONT,Attorney General,,Dwight Holton,DEM,17,,,,,,
Lake,10 GOOSE LAKE,Attorney General,,Dwight Holton,DEM,8,,,,,,
Lake,11 COGSWELL CREEK,Attorney General,,Dwight Holton,DEM,7,,,,,,
Lake,12 THOM. CRK. WESTSIDE,Attorney General,,Dwight Holton,DEM,22,,,,,,
Lake,13 CHRISTMAS VALLEY,Attorney General,,Dwight Holton,DEM,28,,,,,,
Lake,14 FORT ROCK,Attorney General,,Dwight Holton,DEM,3,,,,,,
Lake,15 WEST LAKEVIEW,Attorney General,,Dwight Holton,DEM,12,,,,,,
Lake,16 NEW PINE CREEK,Attorney General,,Dwight Holton,DEM,7,,,,,,
Lake,18 VALLEY FALLS,Attorney General,,Dwight Holton,DEM,1,,,,,,
Lake,20 NO. CENTRAL LKVW.,Attorney General,,Dwight Holton,DEM,10,,,,,,
Lake,21 SO. CENTRAL LKVW.,Attorney General,,Dwight Holton,DEM,18,,,,,,
Lake,1 SILVER LAKE,Attorney General,,Ellen Rosenblum,DEM,3,,,,,,
Lake,2 SUMMER LAKE,Attorney General,,Ellen Rosenblum,DEM,6,,,,,,
Lake,3 PAISLEY,Attorney General,,Ellen Rosenblum,DEM,8,,,,,,
Lake,4 CROOKED CREEK,Attorney General,,Ellen Rosenblum,DEM,12,,,,,,
Lake,5 NORTH WARNER,Attorney General,,Ellen Rosenblum,DEM,2,,,,,,
Lake,6 SOUTH WARNER,Attorney General,,Ellen Rosenblum,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,Attorney General,,Ellen Rosenblum,DEM,15,,,,,,
Lake,8 SOUTH LAKEVIEW,Attorney General,,Ellen Rosenblum,DEM,18,,,,,,
Lake,9 FREMONT,Attorney General,,Ellen Rosenblum,DEM,16,,,,,,
Lake,10 GOOSE LAKE,Attorney General,,Ellen Rosenblum,DEM,8,,,,,,
Lake,11 COGSWELL CREEK,Attorney General,,Ellen Rosenblum,DEM,21,,,,,,
Lake,12 THOM. CRK. WESTSIDE,Attorney General,,Ellen Rosenblum,DEM,24,,,,,,
Lake,13 CHRISTMAS VALLEY,Attorney General,,Ellen Rosenblum,DEM,37,,,,,,
Lake,14 FORT ROCK,Attorney General,,Ellen Rosenblum,DEM,3,,,,,,
Lake,15 WEST LAKEVIEW,Attorney General,,Ellen Rosenblum,DEM,11,,,,,,
Lake,16 NEW PINE CREEK,Attorney General,,Ellen Rosenblum,DEM,7,,,,,,
Lake,18 VALLEY FALLS,Attorney General,,Ellen Rosenblum,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,Attorney General,,Ellen Rosenblum,DEM,12,,,,,,
Lake,21 SO. CENTRAL LKVW.,Attorney General,,Ellen Rosenblum,DEM,16,,,,,,
Lake,1 SILVER LAKE,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,2 SUMMER LAKE,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,3 PAISLEY,Attorney General,,Write-ins,DEM,1,,,,,,
Lake,4 CROOKED CREEK,Attorney General,,Write-ins,DEM,1,,,,,,
Lake,5 NORTH WARNER,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,6 SOUTH WARNER,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,Attorney General,,Write-ins,DEM,1,,,,,,
Lake,8 SOUTH LAKEVIEW,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,9 FREMONT,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,10 GOOSE LAKE,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,11 COGSWELL CREEK,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,12 THOM. CRK. WESTSIDE,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,13 CHRISTMAS VALLEY,Attorney General,,Write-ins,DEM,1,,,,,,
Lake,14 FORT ROCK,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,15 WEST LAKEVIEW,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,16 NEW PINE CREEK,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,18 VALLEY FALLS,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,Attorney General,,Write-ins,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,Attorney General,,Write-ins,DEM,2,,,,,,
Lake,1 SILVER LAKE,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,2 SUMMER LAKE,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,3 PAISLEY,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,4 CROOKED CREEK,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,5 NORTH WARNER,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,6 SOUTH WARNER,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,8 SOUTH LAKEVIEW,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,9 FREMONT,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,10 GOOSE LAKE,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,11 COGSWELL CREEK,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,12 THOM. CRK. WESTSIDE,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,13 CHRISTMAS VALLEY,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,14 FORT ROCK,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,15 WEST LAKEVIEW,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,16 NEW PINE CREEK,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,18 VALLEY FALLS,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,Attorney General,,Over Votes,DEM,0,,,,,,
Lake,1 SILVER LAKE,Attorney General,,Under Votes,DEM,0,,,,,,
Lake,2 SUMMER LAKE,Attorney General,,Under Votes,DEM,1,,,,,,
Lake,3 PAISLEY,Attorney General,,Under Votes,DEM,6,,,,,,
Lake,4 CROOKED CREEK,Attorney General,,Under Votes,DEM,6,,,,,,
Lake,5 NORTH WARNER,Attorney General,,Under Votes,DEM,0,,,,,,
Lake,6 SOUTH WARNER,Attorney General,,Under Votes,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,Attorney General,,Under Votes,DEM,5,,,,,,
Lake,8 SOUTH LAKEVIEW,Attorney General,,Under Votes,DEM,16,,,,,,
Lake,9 FREMONT,Attorney General,,Under Votes,DEM,10,,,,,,
Lake,10 GOOSE LAKE,Attorney General,,Under Votes,DEM,4,,,,,,
Lake,11 COGSWELL CREEK,Attorney General,,Under Votes,DEM,20,,,,,,
Lake,12 THOM. CRK. WESTSIDE,Attorney General,,Under Votes,DEM,19,,,,,,
Lake,13 CHRISTMAS VALLEY,Attorney General,,Under Votes,DEM,22,,,,,,
Lake,14 FORT ROCK,Attorney General,,Under Votes,DEM,7,,,,,,
Lake,15 WEST LAKEVIEW,Attorney General,,Under Votes,DEM,5,,,,,,
Lake,16 NEW PINE CREEK,Attorney General,,Under Votes,DEM,7,,,,,,
Lake,18 VALLEY FALLS,Attorney General,,Under Votes,DEM,1,,,,,,
Lake,20 NO. CENTRAL LKVW.,Attorney General,,Under Votes,DEM,9,,,,,,
Lake,21 SO. CENTRAL LKVW.,Attorney General,,Under Votes,DEM,12,,,,,,
Lake,1 SILVER LAKE,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,2 SUMMER LAKE,State Senate,28,Douglas Whitsett,DEM,1,,,,,,
Lake,3 PAISLEY,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,4 CROOKED CREEK,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,5 NORTH WARNER,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,6 SOUTH WARNER,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,8 SOUTH LAKEVIEW,State Senate,28,Douglas Whitsett,DEM,1,,,,,,
Lake,9 FREMONT,State Senate,28,Douglas Whitsett,DEM,1,,,,,,
Lake,10 GOOSE LAKE,State Senate,28,Douglas Whitsett,DEM,1,,,,,,
Lake,11 COGSWELL CREEK,State Senate,28,Douglas Whitsett,DEM,1,,,,,,
Lake,12 THOM. CRK. WESTSIDE,State Senate,28,Douglas Whitsett,DEM,2,,,,,,
Lake,13 CHRISTMAS VALLEY,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,14 FORT ROCK,State Senate,28,Douglas Whitsett,DEM,1,,,,,,
Lake,15 WEST LAKEVIEW,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,16 NEW PINE CREEK,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,18 VALLEY FALLS,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,State Senate,28,Douglas Whitsett,DEM,0,,,,,,
Lake,1 SILVER LAKE,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,2 SUMMER LAKE,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,3 PAISLEY,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,4 CROOKED CREEK,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,5 NORTH WARNER,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,6 SOUTH WARNER,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,8 SOUTH LAKEVIEW,State Senate,28,Karl Scronce,DEM,2,,,,,,
Lake,9 FREMONT,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,10 GOOSE LAKE,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,11 COGSWELL CREEK,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,12 THOM. CRK. WESTSIDE,State Senate,28,Karl Scronce,DEM,1,,,,,,
Lake,13 CHRISTMAS VALLEY,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,14 FORT ROCK,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,15 WEST LAKEVIEW,State Senate,28,Karl Scronce,DEM,1,,,,,,
Lake,16 NEW PINE CREEK,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,18 VALLEY FALLS,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,State Senate,28,Karl Scronce,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,State Senate,28,Karl Scronce,DEM,1,,,,,,
Lake,1 SILVER LAKE,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,2 SUMMER LAKE,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,3 PAISLEY,State Senate,28,Write-ins,DEM,2,,,,,,
Lake,4 CROOKED CREEK,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,5 NORTH WARNER,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,6 SOUTH WARNER,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,State Senate,28,Write-ins,DEM,1,,,,,,
Lake,8 SOUTH LAKEVIEW,State Senate,28,Write-ins,DEM,1,,,,,,
Lake,9 FREMONT,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,10 GOOSE LAKE,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,11 COGSWELL CREEK,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,12 THOM. CRK. WESTSIDE,State Senate,28,Write-ins,DEM,1,,,,,,
Lake,13 CHRISTMAS VALLEY,State Senate,28,Write-ins,DEM,5,,,,,,
Lake,14 FORT ROCK,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,15 WEST LAKEVIEW,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,16 NEW PINE CREEK,State Senate,28,Write-ins,DEM,1,,,,,,
Lake,18 VALLEY FALLS,State Senate,28,Write-ins,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,State Senate,28,Write-ins,DEM,3,,,,,,
Lake,21 SO. CENTRAL LKVW.,State Senate,28,Write-ins,DEM,3,,,,,,
Lake,1 SILVER LAKE,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,2 SUMMER LAKE,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,3 PAISLEY,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,4 CROOKED CREEK,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,5 NORTH WARNER,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,6 SOUTH WARNER,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,8 SOUTH LAKEVIEW,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,9 FREMONT,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,10 GOOSE LAKE,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,11 COGSWELL CREEK,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,12 THOM. CRK. WESTSIDE,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,13 CHRISTMAS VALLEY,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,14 FORT ROCK,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,15 WEST LAKEVIEW,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,16 NEW PINE CREEK,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,18 VALLEY FALLS,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,State Senate,28,Over Votes,DEM,0,,,,,,
Lake,1 SILVER LAKE,State Senate,28,Under Votes,DEM,7,,,,,,
Lake,2 SUMMER LAKE,State Senate,28,Under Votes,DEM,9,,,,,,
Lake,3 PAISLEY,State Senate,28,Under Votes,DEM,26,,,,,,
Lake,4 CROOKED CREEK,State Senate,28,Under Votes,DEM,10,,,,,,
Lake,5 NORTH WARNER,State Senate,28,Under Votes,DEM,3,,,,,,
Lake,6 SOUTH WARNER,State Senate,28,Under Votes,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,State Senate,28,Under Votes,DEM,34,,,,,,
Lake,8 SOUTH LAKEVIEW,State Senate,28,Under Votes,DEM,45,,,,,,
Lake,9 FREMONT,State Senate,28,Under Votes,DEM,42,,,,,,
Lake,10 GOOSE LAKE,State Senate,28,Under Votes,DEM,19,,,,,,
Lake,11 COGSWELL CREEK,State Senate,28,Under Votes,DEM,43,,,,,,
Lake,12 THOM. CRK. WESTSIDE,State Senate,28,Under Votes,DEM,61,,,,,,
Lake,13 CHRISTMAS VALLEY,State Senate,28,Under Votes,DEM,83,,,,,,
Lake,14 FORT ROCK,State Senate,28,Under Votes,DEM,12,,,,,,
Lake,15 WEST LAKEVIEW,State Senate,28,Under Votes,DEM,27,,,,,,
Lake,16 NEW PINE CREEK,State Senate,28,Under Votes,DEM,20,,,,,,
Lake,18 VALLEY FALLS,State Senate,28,Under Votes,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,State Senate,28,Under Votes,DEM,28,,,,,,
Lake,21 SO. CENTRAL LKVW.,State Senate,28,Under Votes,DEM,44,,,,,,
Lake,1 SILVER LAKE,State House,55,John Huddle,DEM,6,,,,,,
Lake,2 SUMMER LAKE,State House,55,John Huddle,DEM,5,,,,,,
Lake,3 PAISLEY,State House,55,John Huddle,DEM,10,,,,,,
Lake,4 CROOKED CREEK,State House,55,John Huddle,DEM,0,,,,,,
Lake,13 CHRISTMAS VALLEY,State House,55,John Huddle,DEM,52,,,,,,
Lake,14 FORT ROCK,State House,55,John Huddle,DEM,4,,,,,,
Lake,18 VALLEY FALLS,State House,55,John Huddle,DEM,0,,,,,,
Lake,1 SILVER LAKE,State House,55,Write-ins,DEM,0,,,,,,
Lake,2 SUMMER LAKE,State House,55,Write-ins,DEM,1,,,,,,
Lake,3 PAISLEY,State House,55,Write-ins,DEM,2,,,,,,
Lake,4 CROOKED CREEK,State House,55,Write-ins,DEM,0,,,,,,
Lake,13 CHRISTMAS VALLEY,State House,55,Write-ins,DEM,2,,,,,,
Lake,14 FORT ROCK,State House,55,Write-ins,DEM,1,,,,,,
Lake,18 VALLEY FALLS,State House,55,Write-ins,DEM,0,,,,,,
Lake,1 SILVER LAKE,State House,55,Over Votes,DEM,0,,,,,,
Lake,2 SUMMER LAKE,State House,55,Over Votes,DEM,0,,,,,,
Lake,3 PAISLEY,State House,55,Over Votes,DEM,0,,,,,,
Lake,4 CROOKED CREEK,State House,55,Over Votes,DEM,0,,,,,,
Lake,13 CHRISTMAS VALLEY,State House,55,Over Votes,DEM,0,,,,,,
Lake,14 FORT ROCK,State House,55,Over Votes,DEM,0,,,,,,
Lake,18 VALLEY FALLS,State House,55,Over Votes,DEM,0,,,,,,
Lake,1 SILVER LAKE,State House,55,Under Votes,DEM,1,,,,,,
Lake,2 SUMMER LAKE,State House,55,Under Votes,DEM,4,,,,,,
Lake,3 PAISLEY,State House,55,Under Votes,DEM,16,,,,,,
Lake,4 CROOKED CREEK,State House,55,Under Votes,DEM,3,,,,,,
Lake,13 CHRISTMAS VALLEY,State House,55,Under Votes,DEM,34,,,,,,
Lake,14 FORT ROCK,State House,55,Under Votes,DEM,8,,,,,,
Lake,18 VALLEY FALLS,State House,55,Under Votes,DEM,0,,,,,,
Lake,4 CROOKED CREEK,State House,56,Tracey Liskey,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,State House,56,Tracey Liskey,DEM,0,,,,,,
Lake,8 SOUTH LAKEVIEW,State House,56,Tracey Liskey,DEM,2,,,,,,
Lake,9 FREMONT,State House,56,Tracey Liskey,DEM,0,,,,,,
Lake,10 GOOSE LAKE,State House,56,Tracey Liskey,DEM,0,,,,,,
Lake,11 COGSWELL CREEK,State House,56,Tracey Liskey,DEM,1,,,,,,
Lake,12 THOM. CRK. WESTSIDE,State House,56,Tracey Liskey,DEM,2,,,,,,
Lake,15 WEST LAKEVIEW,State House,56,Tracey Liskey,DEM,1,,,,,,
Lake,20 NO. CENTRAL LKVW.,State House,56,Tracey Liskey,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,State House,56,Tracey Liskey,DEM,1,,,,,,
Lake,4 CROOKED CREEK,State House,56,Gail Whitsett,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,State House,56,Gail Whitsett,DEM,0,,,,,,
Lake,8 SOUTH LAKEVIEW,State House,56,Gail Whitsett,DEM,0,,,,,,
Lake,9 FREMONT,State House,56,Gail Whitsett,DEM,1,,,,,,
Lake,10 GOOSE LAKE,State House,56,Gail Whitsett,DEM,0,,,,,,
Lake,11 COGSWELL CREEK,State House,56,Gail Whitsett,DEM,0,,,,,,
Lake,12 THOM. CRK. WESTSIDE,State House,56,Gail Whitsett,DEM,1,,,,,,
Lake,15 WEST LAKEVIEW,State House,56,Gail Whitsett,DEM,0,,,,,,
Lake,20 NO. CENTRAL LKVW.,State House,56,Gail Whitsett,DEM,0,,,,,,
Lake,21 SO. CENTRAL LKVW.,State House,56,Gail Whitsett,DEM,0,,,,,,
Lake,4 CROOKED CREEK,State House,56,Write-ins,DEM,0,,,,,,
Lake,7 NORTH LAKEVIEW,State House,56,Write-ins,DEM,0,,,,,,
