county,precinct,office,district,candidate,party,votes,
clackamas,0366 366,President,,Over Votes,,1,
clackamas,0366 366,President,,Under Votes,,5,
clackamas,0368 368,President,,Hillary Clinton,DEM,17,
clackamas,0368 368,President,,Barack Obama,DEM,20,
clackamas,0368 368,President,,Write-ins,,2,
clackamas,0368 368,President,,Over Votes,,0,
clackamas,0368 368,President,,Under Votes,,3,
clackamas,0371 371,President,,Hillary Clinton,DEM,76,
clackamas,0371 371,President,,Barack Obama,DEM,93,
clackamas,0371 371,President,,Write-ins,,2,
clackamas,0371 371,President,,Over Votes,,0,
clackamas,0371 371,President,,Under Votes,,5,
clackamas,0372 372,President,,Hillary Clinton,DEM,246,
clackamas,0372 372,President,,Barack Obama,DEM,253,
clackamas,0372 372,President,,Write-ins,,6,
clackamas,0372 372,President,,Over Votes,,0,
clackamas,0372 372,President,,Under Votes,,8,
clackamas,0373 373,President,,Hillary Clinton,DEM,232,
clackamas,0373 373,President,,Barack Obama,DEM,220,
clackamas,0373 373,President,,Write-ins,,2,
clackamas,0373 373,President,,Over Votes,,0,
clackamas,0373 373,President,,Under Votes,,4,
clackamas,0375 375,President,,Hillary Clinton,DEM,86,
clackamas,0375 375,President,,Barack Obama,DEM,42,
clackamas,0375 375,President,,Write-ins,,4,
clackamas,0375 375,President,,Over Votes,,0,
clackamas,0375 375,President,,Under Votes,,6,
clackamas,0377 377,President,,Hillary Clinton,DEM,169,
clackamas,0377 377,President,,Barack Obama,DEM,155,
clackamas,0377 377,President,,Write-ins,,3,
clackamas,0377 377,President,,Over Votes,,0,
clackamas,0377 377,President,,Under Votes,,7,
clackamas,0381 381,President,,Hillary Clinton,DEM,226,
clackamas,0381 381,President,,Barack Obama,DEM,282,
clackamas,0381 381,President,,Write-ins,,1,
clackamas,0381 381,President,,Over Votes,,0,
clackamas,0381 381,President,,Under Votes,,8,
clackamas,0382 382,President,,Hillary Clinton,DEM,69,
clackamas,0382 382,President,,Barack Obama,DEM,84,
clackamas,0382 382,President,,Write-ins,,1,
clackamas,0382 382,President,,Over Votes,,0,
clackamas,0382 382,President,,Under Votes,,1,
clackamas,0383 383,President,,Hillary Clinton,DEM,136,
clackamas,0383 383,President,,Barack Obama,DEM,195,
clackamas,0383 383,President,,Write-ins,,4,
clackamas,0383 383,President,,Over Votes,,0,
clackamas,0383 383,President,,Under Votes,,6,
clackamas,0390 390,President,,Hillary Clinton,DEM,201,
clackamas,0390 390,President,,Barack Obama,DEM,172,
clackamas,0390 390,President,,Write-ins,,4,
clackamas,0390 390,President,,Over Votes,,0,
clackamas,0390 390,President,,Under Votes,,8,
clackamas,0394 394,President,,Hillary Clinton,DEM,166,
clackamas,0394 394,President,,Barack Obama,DEM,193,
clackamas,0394 394,President,,Write-ins,,2,
clackamas,0394 394,President,,Over Votes,,0,
clackamas,0394 394,President,,Under Votes,,6,
clackamas,0401 401,President,,Hillary Clinton,DEM,185,
clackamas,0401 401,President,,Barack Obama,DEM,193,
clackamas,0401 401,President,,Write-ins,,3,
clackamas,0401 401,President,,Over Votes,,0,
clackamas,0401 401,President,,Under Votes,,5,
clackamas,0402 402,President,,Hillary Clinton,DEM,145,
clackamas,0402 402,President,,Barack Obama,DEM,116,
clackamas,0402 402,President,,Write-ins,,2,
clackamas,0402 402,President,,Over Votes,,0,
clackamas,0402 402,President,,Under Votes,,1,
clackamas,0403 403,President,,Hillary Clinton,DEM,142,
clackamas,0403 403,President,,Barack Obama,DEM,125,
clackamas,0403 403,President,,Write-ins,,3,
clackamas,0403 403,President,,Over Votes,,0,
clackamas,0403 403,President,,Under Votes,,4,
clackamas,0404 404,President,,Hillary Clinton,DEM,111,
clackamas,0404 404,President,,Barack Obama,DEM,108,
clackamas,0404 404,President,,Write-ins,,4,
clackamas,0404 404,President,,Over Votes,,0,
clackamas,0404 404,President,,Under Votes,,12,
clackamas,0405 405,President,,Hillary Clinton,DEM,234,
clackamas,0405 405,President,,Barack Obama,DEM,227,
clackamas,0405 405,President,,Write-ins,,8,
clackamas,0405 405,President,,Over Votes,,0,
clackamas,0405 405,President,,Under Votes,,9,
clackamas,0407 407,President,,Hillary Clinton,DEM,142,
clackamas,0407 407,President,,Barack Obama,DEM,97,
clackamas,0407 407,President,,Write-ins,,1,
clackamas,0407 407,President,,Over Votes,,0,
clackamas,0407 407,President,,Under Votes,,4,
clackamas,0411 411,President,,Hillary Clinton,DEM,212,
clackamas,0411 411,President,,Barack Obama,DEM,199,
clackamas,0411 411,President,,Write-ins,,3,
clackamas,0411 411,President,,Over Votes,,1,
clackamas,0411 411,President,,Under Votes,,6,
clackamas,0412 412,President,,Hillary Clinton,DEM,219,
clackamas,0412 412,President,,Barack Obama,DEM,237,
clackamas,0412 412,President,,Write-ins,,4,
clackamas,0412 412,President,,Over Votes,,0,
clackamas,0412 412,President,,Under Votes,,11,
clackamas,0413 413,President,,Hillary Clinton,DEM,107,
clackamas,0413 413,President,,Barack Obama,DEM,102,
clackamas,0413 413,President,,Write-ins,,2,
clackamas,0413 413,President,,Over Votes,,0,
clackamas,0413 413,President,,Under Votes,,2,
clackamas,0414 414,President,,Hillary Clinton,DEM,162,
clackamas,0414 414,President,,Barack Obama,DEM,211,
clackamas,0414 414,President,,Write-ins,,0,
clackamas,0414 414,President,,Over Votes,,0,
clackamas,0414 414,President,,Under Votes,,7,
clackamas,0422 422,President,,Hillary Clinton,DEM,178,
clackamas,0422 422,President,,Barack Obama,DEM,170,
clackamas,0422 422,President,,Write-ins,,1,
clackamas,0422 422,President,,Over Votes,,0,
clackamas,0422 422,President,,Under Votes,,7,
clackamas,0441 441,President,,Hillary Clinton,DEM,44,
clackamas,0441 441,President,,Barack Obama,DEM,50,
clackamas,0441 441,President,,Write-ins,,2,
clackamas,0441 441,President,,Over Votes,,0,
clackamas,0441 441,President,,Under Votes,,2,
clackamas,0442 442,President,,Hillary Clinton,DEM,182,
clackamas,0442 442,President,,Barack Obama,DEM,175,
clackamas,0442 442,President,,Write-ins,,1,
clackamas,0442 442,President,,Over Votes,,0,
clackamas,0442 442,President,,Under Votes,,3,
clackamas,0443 443,President,,Hillary Clinton,DEM,153,
clackamas,0443 443,President,,Barack Obama,DEM,186,
clackamas,0443 443,President,,Write-ins,,3,
clackamas,0443 443,President,,Over Votes,,0,
clackamas,0443 443,President,,Under Votes,,8,
clackamas,0444 444,President,,Hillary Clinton,DEM,42,
clackamas,0444 444,President,,Barack Obama,DEM,55,
clackamas,0444 444,President,,Write-ins,,0,
clackamas,0444 444,President,,Over Votes,,0,
clackamas,0444 444,President,,Under Votes,,0,
clackamas,0445 445,President,,Hillary Clinton,DEM,201,
clackamas,0445 445,President,,Barack Obama,DEM,156,
clackamas,0445 445,President,,Write-ins,,1,
clackamas,0445 445,President,,Over Votes,,0,
clackamas,0445 445,President,,Under Votes,,5,
clackamas,0446 446,President,,Hillary Clinton,DEM,115,
clackamas,0446 446,President,,Barack Obama,DEM,123,
clackamas,0446 446,President,,Write-ins,,0,
clackamas,0446 446,President,,Over Votes,,0,
clackamas,0446 446,President,,Under Votes,,2,
clackamas,0451 451,President,,Hillary Clinton,DEM,132,
clackamas,0451 451,President,,Barack Obama,DEM,111,
clackamas,0451 451,President,,Write-ins,,2,
clackamas,0451 451,President,,Over Votes,,1,
clackamas,0451 451,President,,Under Votes,,4,
clackamas,0452 452,President,,Hillary Clinton,DEM,98,
clackamas,0452 452,President,,Barack Obama,DEM,59,
clackamas,0452 452,President,,Write-ins,,1,
clackamas,0452 452,President,,Over Votes,,0,
clackamas,0452 452,President,,Under Votes,,3,
clackamas,0453 453,President,,Hillary Clinton,DEM,241,
clackamas,0453 453,President,,Barack Obama,DEM,233,
clackamas,0453 453,President,,Write-ins,,2,
clackamas,0453 453,President,,Over Votes,,0,
clackamas,0453 453,President,,Under Votes,,4,
clackamas,0454 454,President,,Hillary Clinton,DEM,238,
clackamas,0454 454,President,,Barack Obama,DEM,280,
clackamas,0454 454,President,,Write-ins,,1,
clackamas,0454 454,President,,Over Votes,,0,
clackamas,0454 454,President,,Under Votes,,7,
clackamas,0475 475,President,,Hillary Clinton,DEM,240,
clackamas,0475 475,President,,Barack Obama,DEM,247,
clackamas,0475 475,President,,Write-ins,,4,
clackamas,0475 475,President,,Over Votes,,0,
clackamas,0475 475,President,,Under Votes,,9,
clackamas,0478 478,President,,Hillary Clinton,DEM,58,
clackamas,0478 478,President,,Barack Obama,DEM,67,
clackamas,0478 478,President,,Write-ins,,2,
clackamas,0478 478,President,,Over Votes,,0,
clackamas,0478 478,President,,Under Votes,,3,
clackamas,0480 480,President,,Hillary Clinton,DEM,146,
clackamas,0480 480,President,,Barack Obama,DEM,147,
clackamas,0480 480,President,,Write-ins,,0,
clackamas,0480 480,President,,Over Votes,,0,
clackamas,0480 480,President,,Under Votes,,7,
clackamas,0481 481,President,,Hillary Clinton,DEM,369,
clackamas,0481 481,President,,Barack Obama,DEM,350,
clackamas,0481 481,President,,Write-ins,,10,
clackamas,0481 481,President,,Over Votes,,0,
clackamas,0481 481,President,,Under Votes,,16,
clackamas,0491 491,President,,Hillary Clinton,DEM,75,
clackamas,0491 491,President,,Barack Obama,DEM,60,
clackamas,0491 491,President,,Write-ins,,3,
clackamas,0491 491,President,,Over Votes,,0,
clackamas,0491 491,President,,Under Votes,,4,
clackamas,0503 503,President,,Hillary Clinton,DEM,190,
clackamas,0503 503,President,,Barack Obama,DEM,232,
clackamas,0503 503,President,,Write-ins,,2,
clackamas,0503 503,President,,Over Votes,,1,
clackamas,0503 503,President,,Under Votes,,6,
clackamas,0505 505,President,,Hillary Clinton,DEM,174,
clackamas,0505 505,President,,Barack Obama,DEM,212,
clackamas,0505 505,President,,Write-ins,,5,
clackamas,0505 505,President,,Over Votes,,0,
clackamas,0505 505,President,,Under Votes,,11,
clackamas,0506 506,President,,Hillary Clinton,DEM,117,
clackamas,0506 506,President,,Barack Obama,DEM,143,
clackamas,0506 506,President,,Write-ins,,0,
clackamas,0506 506,President,,Over Votes,,0,
clackamas,0506 506,President,,Under Votes,,1,
clackamas,0507 507,President,,Hillary Clinton,DEM,138,
clackamas,0507 507,President,,Barack Obama,DEM,200,
clackamas,0507 507,President,,Write-ins,,3,
clackamas,0507 507,President,,Over Votes,,0,
clackamas,0507 507,President,,Under Votes,,3,
clackamas,0521 521,President,,Hillary Clinton,DEM,189,
clackamas,0521 521,President,,Barack Obama,DEM,196,
clackamas,0521 521,President,,Write-ins,,1,
clackamas,0521 521,President,,Over Votes,,0,
clackamas,0521 521,President,,Under Votes,,7,
clackamas,0522 522,President,,Hillary Clinton,DEM,86,
clackamas,0522 522,President,,Barack Obama,DEM,116,
clackamas,0522 522,President,,Write-ins,,0,
clackamas,0522 522,President,,Over Votes,,0,
clackamas,0522 522,President,,Under Votes,,2,
clackamas,0523 523,President,,Hillary Clinton,DEM,42,
clackamas,0523 523,President,,Barack Obama,DEM,37,
clackamas,0523 523,President,,Write-ins,,0,
clackamas,0523 523,President,,Over Votes,,0,
clackamas,0523 523,President,,Under Votes,,2,
clackamas,0525 525,President,,Hillary Clinton,DEM,233,
clackamas,0525 525,President,,Barack Obama,DEM,190,
clackamas,0525 525,President,,Write-ins,,1,
clackamas,0525 525,President,,Over Votes,,0,
clackamas,0525 525,President,,Under Votes,,6,
clackamas,0526 526,President,,Hillary Clinton,DEM,191,
clackamas,0526 526,President,,Barack Obama,DEM,252,
clackamas,0526 526,President,,Write-ins,,1,
clackamas,0526 526,President,,Over Votes,,0,
clackamas,0526 526,President,,Under Votes,,8,
clackamas,0530 530,President,,Hillary Clinton,DEM,205,
clackamas,0530 530,President,,Barack Obama,DEM,202,
clackamas,0530 530,President,,Write-ins,,1,
clackamas,0530 530,President,,Over Votes,,0,
clackamas,0530 530,President,,Under Votes,,16,
clackamas,0531 531,President,,Hillary Clinton,DEM,197,
clackamas,0531 531,President,,Barack Obama,DEM,194,
clackamas,0531 531,President,,Write-ins,,4,
clackamas,0531 531,President,,Over Votes,,0,
clackamas,0531 531,President,,Under Votes,,6,
clackamas,0532 532,President,,Hillary Clinton,DEM,128,
clackamas,0532 532,President,,Barack Obama,DEM,153,
clackamas,0532 532,President,,Write-ins,,0,
clackamas,0532 532,President,,Over Votes,,0,
clackamas,0532 532,President,,Under Votes,,4,
clackamas,0533 533,President,,Hillary Clinton,DEM,163,
clackamas,0533 533,President,,Barack Obama,DEM,161,
clackamas,0533 533,President,,Write-ins,,2,
clackamas,0533 533,President,,Over Votes,,0,
clackamas,0533 533,President,,Under Votes,,5,
clackamas,0538 538,President,,Hillary Clinton,DEM,138,
clackamas,0538 538,President,,Barack Obama,DEM,126,
clackamas,0538 538,President,,Write-ins,,5,
clackamas,0538 538,President,,Over Votes,,0,
clackamas,0538 538,President,,Under Votes,,7,
clackamas,0549 549,President,,Hillary Clinton,DEM,159,
clackamas,0549 549,President,,Barack Obama,DEM,151,
clackamas,0549 549,President,,Write-ins,,1,
clackamas,0549 549,President,,Over Votes,,0,
clackamas,0549 549,President,,Under Votes,,4,
clackamas,0550 550,President,,Hillary Clinton,DEM,249,
clackamas,0550 550,President,,Barack Obama,DEM,240,
clackamas,0550 550,President,,Write-ins,,4,
clackamas,0550 550,President,,Over Votes,,0,
clackamas,0550 550,President,,Under Votes,,10,
clackamas,0551 551,President,,Hillary Clinton,DEM,167,
clackamas,0551 551,President,,Barack Obama,DEM,226,
clackamas,0551 551,President,,Write-ins,,3,
clackamas,0551 551,President,,Over Votes,,0,
clackamas,0551 551,President,,Under Votes,,3,
clackamas,0552 552,President,,Hillary Clinton,DEM,204,
clackamas,0552 552,President,,Barack Obama,DEM,160,
clackamas,0552 552,President,,Write-ins,,2,
clackamas,0552 552,President,,Over Votes,,2,
clackamas,0552 552,President,,Under Votes,,11,
clackamas,0553 553,President,,Hillary Clinton,DEM,84,
clackamas,0553 553,President,,Barack Obama,DEM,50,
clackamas,0553 553,President,,Write-ins,,3,
clackamas,0553 553,President,,Over Votes,,0,
clackamas,0553 553,President,,Under Votes,,4,
clackamas,0555 555,President,,Hillary Clinton,DEM,281,
clackamas,0555 555,President,,Barack Obama,DEM,279,
clackamas,0555 555,President,,Write-ins,,4,
clackamas,0555 555,President,,Over Votes,,0,
clackamas,0555 555,President,,Under Votes,,12,
clackamas,0560 560,President,,Hillary Clinton,DEM,153,
clackamas,0560 560,President,,Barack Obama,DEM,136,
clackamas,0560 560,President,,Write-ins,,1,
clackamas,0560 560,President,,Over Votes,,0,
clackamas,0560 560,President,,Under Votes,,11,
clackamas,0561 561,President,,Hillary Clinton,DEM,18,
clackamas,0561 561,President,,Barack Obama,DEM,17,
clackamas,0561 561,President,,Write-ins,,1,
clackamas,0561 561,President,,Over Votes,,0,
clackamas,0561 561,President,,Under Votes,,3,
clackamas,0562 562,President,,Hillary Clinton,DEM,120,
clackamas,0562 562,President,,Barack Obama,DEM,131,
clackamas,0562 562,President,,Write-ins,,5,
clackamas,0562 562,President,,Over Votes,,0,
clackamas,0562 562,President,,Under Votes,,2,
clackamas,0563 563,President,,Hillary Clinton,DEM,284,
clackamas,0563 563,President,,Barack Obama,DEM,201,
clackamas,0563 563,President,,Write-ins,,6,
clackamas,0563 563,President,,Over Votes,,0,
clackamas,0563 563,President,,Under Votes,,4,
clackamas,0565 565,President,,Hillary Clinton,DEM,123,
clackamas,0565 565,President,,Barack Obama,DEM,173,
clackamas,0565 565,President,,Write-ins,,1,
clackamas,0565 565,President,,Over Votes,,0,
clackamas,0565 565,President,,Under Votes,,3,
clackamas,0567 567,President,,Hillary Clinton,DEM,99,
clackamas,0567 567,President,,Barack Obama,DEM,91,
clackamas,0567 567,President,,Write-ins,,1,
clackamas,0567 567,President,,Over Votes,,0,
clackamas,0567 567,President,,Under Votes,,1,
clackamas,0568 568,President,,Hillary Clinton,DEM,103,
clackamas,0568 568,President,,Barack Obama,DEM,86,
clackamas,0568 568,President,,Write-ins,,4,
clackamas,0568 568,President,,Over Votes,,1,
clackamas,0568 568,President,,Under Votes,,2,
clackamas,0575 575,President,,Hillary Clinton,DEM,244,
clackamas,0575 575,President,,Barack Obama,DEM,258,
clackamas,0575 575,President,,Write-ins,,3,
clackamas,0575 575,President,,Over Votes,,0,
clackamas,0575 575,President,,Under Votes,,16,
clackamas,0576 576,President,,Hillary Clinton,DEM,86,
clackamas,0576 576,President,,Barack Obama,DEM,78,
clackamas,0576 576,President,,Write-ins,,0,
clackamas,0576 576,President,,Over Votes,,0,
clackamas,0576 576,President,,Under Votes,,3,
clackamas,0577 577,President,,Hillary Clinton,DEM,192,
clackamas,0577 577,President,,Barack Obama,DEM,168,
clackamas,0577 577,President,,Write-ins,,3,
clackamas,0577 577,President,,Over Votes,,0,
clackamas,0577 577,President,,Under Votes,,12,
clackamas,0578 578,President,,Hillary Clinton,DEM,80,
clackamas,0578 578,President,,Barack Obama,DEM,94,
clackamas,0578 578,President,,Write-ins,,3,
clackamas,0578 578,President,,Over Votes,,0,
clackamas,0578 578,President,,Under Votes,,0,
clackamas,0580 580,President,,Hillary Clinton,DEM,193,
clackamas,0580 580,President,,Barack Obama,DEM,167,
clackamas,0580 580,President,,Write-ins,,3,
clackamas,0580 580,President,,Over Votes,,1,
clackamas,0580 580,President,,Under Votes,,13,
clackamas,0581 581,President,,Hillary Clinton,DEM,135,
clackamas,0581 581,President,,Barack Obama,DEM,145,
clackamas,0581 581,President,,Write-ins,,4,
clackamas,0581 581,President,,Over Votes,,0,
clackamas,0581 581,President,,Under Votes,,3,
clackamas,0582 582,President,,Hillary Clinton,DEM,109,
clackamas,0582 582,President,,Barack Obama,DEM,104,
clackamas,0582 582,President,,Write-ins,,2,
clackamas,0582 582,President,,Over Votes,,0,
clackamas,0582 582,President,,Under Votes,,6,
clackamas,0583 583,President,,Hillary Clinton,DEM,61,
clackamas,0583 583,President,,Barack Obama,DEM,65,
clackamas,0583 583,President,,Write-ins,,2,
clackamas,0583 583,President,,Over Votes,,0,
clackamas,0583 583,President,,Under Votes,,4,
clackamas,0585 585,President,,Hillary Clinton,DEM,93,
clackamas,0585 585,President,,Barack Obama,DEM,92,
clackamas,0585 585,President,,Write-ins,,1,
clackamas,0585 585,President,,Over Votes,,0,
clackamas,0585 585,President,,Under Votes,,1,
clackamas,0586 586,President,,Hillary Clinton,DEM,205,
clackamas,0586 586,President,,Barack Obama,DEM,196,
clackamas,0586 586,President,,Write-ins,,4,
clackamas,0586 586,President,,Over Votes,,0,
clackamas,0586 586,President,,Under Votes,,10,
clackamas,0587 587,President,,Hillary Clinton,DEM,106,
clackamas,0587 587,President,,Barack Obama,DEM,129,
clackamas,0587 587,President,,Write-ins,,3,
clackamas,0587 587,President,,Over Votes,,0,
clackamas,0587 587,President,,Under Votes,,6,
