county,precinct,office,district,party,candidate,votes,overs,unders
Multnomah,4205,Secretary of State,,IND,Paul Damian Wells,76,0,313
Multnomah,4207,Secretary of State,,IND,Paul Damian Wells,88,0,388
Multnomah,4208,Secretary of State,,IND,Paul Damian Wells,66,0,189
Multnomah,4209,Secretary of State,,IND,Paul Damian Wells,170,0,542
Multnomah,4210,Secretary of State,,IND,Paul Damian Wells,237,0,739
Multnomah,4301,Secretary of State,,IND,Paul Damian Wells,144,1,692
Multnomah,4302,Secretary of State,,IND,Paul Damian Wells,169,0,788
Multnomah,4304,Secretary of State,,IND,Paul Damian Wells,104,0,570
Multnomah,4305,Secretary of State,,IND,Paul Damian Wells,183,1,680
Multnomah,4306,Secretary of State,,IND,Paul Damian Wells,31,0,136
Multnomah,4310,Secretary of State,,IND,Paul Damian Wells,145,0,582
Multnomah,4401,Secretary of State,,IND,Paul Damian Wells,245,1,622
Multnomah,4402,Secretary of State,,IND,Paul Damian Wells,227,3,627
Multnomah,4403,Secretary of State,,IND,Paul Damian Wells,152,0,538
Multnomah,4404,Secretary of State,,IND,Paul Damian Wells,232,1,642
Multnomah,4409,Secretary of State,,IND,Paul Damian Wells,51,0,143
Multnomah,4501,Secretary of State,,IND,Paul Damian Wells,148,0,719
Multnomah,4502,Secretary of State,,IND,Paul Damian Wells,115,0,329
Multnomah,4503,Secretary of State,,IND,Paul Damian Wells,54,0,304
Multnomah,4505,Secretary of State,,IND,Paul Damian Wells,162,1,578
Multnomah,4506,Secretary of State,,IND,Paul Damian Wells,106,0,248
Multnomah,4508,Secretary of State,,IND,Paul Damian Wells,107,0,352
Multnomah,4509,Secretary of State,,IND,Paul Damian Wells,64,0,212
Multnomah,4510,Secretary of State,,IND,Paul Damian Wells,74,0,154
Multnomah,4511,Secretary of State,,IND,Paul Damian Wells,55,0,199
Multnomah,4512,Secretary of State,,IND,Paul Damian Wells,17,0,29
Multnomah,4601,Secretary of State,,IND,Paul Damian Wells,170,0,714
Multnomah,4602,Secretary of State,,IND,Paul Damian Wells,70,0,235
Multnomah,4604,Secretary of State,,IND,Paul Damian Wells,173,1,517
Multnomah,4605,Secretary of State,,IND,Paul Damian Wells,108,0,375
Multnomah,4606,Secretary of State,,IND,Paul Damian Wells,231,0,768
Multnomah,4607,Secretary of State,,IND,Paul Damian Wells,85,0,330
Multnomah,4608,Secretary of State,,IND,Paul Damian Wells,42,0,91
Multnomah,4701,Secretary of State,,IND,Paul Damian Wells,63,0,209
Multnomah,4702,Secretary of State,,IND,Paul Damian Wells,15,0,71
Multnomah,4703,Secretary of State,,IND,Paul Damian Wells,50,0,155
Multnomah,4704,Secretary of State,,IND,Paul Damian Wells,103,0,271
Multnomah,4705,Secretary of State,,IND,Paul Damian Wells,160,0,395
Multnomah,4706,Secretary of State,,IND,Paul Damian Wells,126,0,224
Multnomah,4707,Secretary of State,,IND,Paul Damian Wells,34,0,148
Multnomah,4708,Secretary of State,,IND,Paul Damian Wells,116,1,253
Multnomah,4709,Secretary of State,,IND,Paul Damian Wells,72,0,143
Multnomah,4710,Secretary of State,,IND,Paul Damian Wells,115,1,282
Multnomah,4801,Secretary of State,,IND,Paul Damian Wells,44,0,103
Multnomah,4802,Secretary of State,,IND,Paul Damian Wells,0,0,4
Multnomah,4803,Secretary of State,,IND,Paul Damian Wells,201,0,526
Multnomah,4804,Secretary of State,,IND,Paul Damian Wells,54,0,108
Multnomah,4805,Secretary of State,,IND,Paul Damian Wells,32,0,56
Multnomah,4806,Secretary of State,,IND,Paul Damian Wells,34,0,109
Multnomah,4807,Secretary of State,,IND,Paul Damian Wells,111,0,221
Multnomah,4901,Secretary of State,,IND,Paul Damian Wells,0,0,4
Multnomah,4902,Secretary of State,,IND,Paul Damian Wells,0,0,3
Multnomah,4903,Secretary of State,,IND,Paul Damian Wells,149,0,337
Multnomah,4904,Secretary of State,,IND,Paul Damian Wells,258,0,576
Multnomah,4905,Secretary of State,,IND,Paul Damian Wells,7,0,16
Multnomah,4906,Secretary of State,,IND,Paul Damian Wells,34,0,127
Multnomah,4907,Secretary of State,,IND,Paul Damian Wells,7,0,16
Multnomah,4908,Secretary of State,,IND,Paul Damian Wells,59,0,155
Multnomah,4909,Secretary of State,,IND,Paul Damian Wells,143,1,344
Multnomah,4910,Secretary of State,,IND,Paul Damian Wells,102,0,324
Multnomah,4911,Secretary of State,,IND,Paul Damian Wells,141,0,321
Multnomah,5001,Secretary of State,,IND,Paul Damian Wells,128,0,292
Multnomah,5002,Secretary of State,,IND,Paul Damian Wells,261,0,531
Multnomah,5003,Secretary of State,,IND,Paul Damian Wells,40,0,103
Multnomah,5004,Secretary of State,,IND,Paul Damian Wells,178,0,429
Multnomah,5006,Secretary of State,,IND,Paul Damian Wells,120,0,266
Multnomah,5007,Secretary of State,,IND,Paul Damian Wells,118,0,284
Multnomah,5008,Secretary of State,,IND,Paul Damian Wells,97,0,268
Multnomah,5009,Secretary of State,,IND,Paul Damian Wells,38,0,71
Multnomah,5101,Secretary of State,,IND,Paul Damian Wells,27,0,49
Multnomah,5102,Secretary of State,,IND,Paul Damian Wells,129,0,335
Multnomah,5103,Secretary of State,,IND,Paul Damian Wells,82,0,177
Multnomah,5104,Secretary of State,,IND,Paul Damian Wells,108,0,275
Multnomah,5105,Secretary of State,,IND,Paul Damian Wells,9,0,24
Multnomah,5106,Secretary of State,,IND,Paul Damian Wells,63,0,130
Multnomah,5107,Secretary of State,,IND,Paul Damian Wells,27,1,57
Multnomah,5202,Secretary of State,,IND,Paul Damian Wells,64,0,173
Multnomah,5203,Secretary of State,,IND,Paul Damian Wells,48,0,132
Multnomah,5204,Secretary of State,,IND,Paul Damian Wells,103,0,255
Multnomah,2701,Secretary of State,,DEM,Brad Avakian,293,0,35
Multnomah,2702,Secretary of State,,DEM,Brad Avakian,334,1,52
Multnomah,3101,Secretary of State,,DEM,Brad Avakian,614,0,92
Multnomah,3102,Secretary of State,,DEM,Brad Avakian,875,0,117
Multnomah,3103,Secretary of State,,DEM,Brad Avakian,268,0,38
Multnomah,3301,Secretary of State,,DEM,Brad Avakian,5880,2,883
Multnomah,3303,Secretary of State,,DEM,Brad Avakian,1608,0,292
Multnomah,3304,Secretary of State,,DEM,Brad Avakian,278,0,43
Multnomah,3501,Secretary of State,,DEM,Brad Avakian,453,0,72
Multnomah,3502,Secretary of State,,DEM,Brad Avakian,2533,1,393
Multnomah,3602,Secretary of State,,DEM,Brad Avakian,3306,2,541
Multnomah,3603,Secretary of State,,DEM,Brad Avakian,4220,4,723
Multnomah,3604,Secretary of State,,DEM,Brad Avakian,66,0,9
Multnomah,3605,Secretary of State,,DEM,Brad Avakian,1123,0,195
Multnomah,3606,Secretary of State,,DEM,Brad Avakian,1054,0,110
Multnomah,3607,Secretary of State,,DEM,Brad Avakian,3060,2,478
Multnomah,3608,Secretary of State,,DEM,Brad Avakian,2361,0,337
Multnomah,3609,Secretary of State,,DEM,Brad Avakian,239,0,31
Multnomah,3610,Secretary of State,,DEM,Brad Avakian,1970,0,242
Multnomah,3611,Secretary of State,,DEM,Brad Avakian,2934,4,413
Multnomah,3612,Secretary of State,,DEM,Brad Avakian,3086,0,524
Multnomah,3801,Secretary of State,,DEM,Brad Avakian,41,0,5
Multnomah,3802,Secretary of State,,DEM,Brad Avakian,4812,2,647
Multnomah,3803,Secretary of State,,DEM,Brad Avakian,3377,0,447
Multnomah,3804,Secretary of State,,DEM,Brad Avakian,700,0,91
Multnomah,3805,Secretary of State,,DEM,Brad Avakian,447,0,66
Multnomah,3806,Secretary of State,,DEM,Brad Avakian,952,0,156
Multnomah,3807,Secretary of State,,DEM,Brad Avakian,448,0,72
Multnomah,3808,Secretary of State,,DEM,Brad Avakian,142,0,32
Multnomah,4101,Secretary of State,,DEM,Brad Avakian,5002,1,630
Multnomah,4102,Secretary of State,,DEM,Brad Avakian,2602,0,305
Multnomah,4103,Secretary of State,,DEM,Brad Avakian,1974,2,268
Multnomah,4203,Secretary of State,,DEM,Brad Avakian,5696,1,740
Multnomah,4204,Secretary of State,,DEM,Brad Avakian,5361,2,640
Multnomah,4205,Secretary of State,,DEM,Brad Avakian,2660,0,313
Multnomah,4207,Secretary of State,,DEM,Brad Avakian,3446,0,388
Multnomah,4208,Secretary of State,,DEM,Brad Avakian,1913,1,189
Multnomah,4209,Secretary of State,,DEM,Brad Avakian,4440,2,542
Multnomah,4210,Secretary of State,,DEM,Brad Avakian,6080,3,739
Multnomah,4301,Secretary of State,,DEM,Brad Avakian,6155,1,692
Multnomah,4302,Secretary of State,,DEM,Brad Avakian,6284,3,788
Multnomah,4304,Secretary of State,,DEM,Brad Avakian,4920,1,570
Multnomah,4305,Secretary of State,,DEM,Brad Avakian,5866,2,680
Multnomah,4306,Secretary of State,,DEM,Brad Avakian,1184,0,136
Multnomah,4310,Secretary of State,,DEM,Brad Avakian,5352,4,582
Multnomah,4401,Secretary of State,,DEM,Brad Avakian,5270,3,622
Multnomah,4402,Secretary of State,,DEM,Brad Avakian,5456,1,627
Multnomah,4403,Secretary of State,,DEM,Brad Avakian,4645,2,538
Multnomah,4404,Secretary of State,,DEM,Brad Avakian,5430,1,642
Multnomah,4409,Secretary of State,,DEM,Brad Avakian,1022,0,143
Multnomah,4501,Secretary of State,,DEM,Brad Avakian,6015,1,719
Multnomah,4502,Secretary of State,,DEM,Brad Avakian,2678,0,329
Multnomah,4503,Secretary of State,,DEM,Brad Avakian,2279,1,304
Multnomah,4505,Secretary of State,,DEM,Brad Avakian,4364,2,578
Multnomah,4506,Secretary of State,,DEM,Brad Avakian,1643,0,248
Multnomah,4508,Secretary of State,,DEM,Brad Avakian,2294,1,352
Multnomah,4509,Secretary of State,,DEM,Brad Avakian,1104,0,212
Multnomah,4510,Secretary of State,,DEM,Brad Avakian,1010,0,154
Multnomah,4511,Secretary of State,,DEM,Brad Avakian,1108,0,199
Multnomah,4512,Secretary of State,,DEM,Brad Avakian,274,0,29
Multnomah,4601,Secretary of State,,DEM,Brad Avakian,5844,1,714
Multnomah,4602,Secretary of State,,DEM,Brad Avakian,2082,0,235
Multnomah,4604,Secretary of State,,DEM,Brad Avakian,2844,1,517
Multnomah,4605,Secretary of State,,DEM,Brad Avakian,2853,0,375
Multnomah,4606,Secretary of State,,DEM,Brad Avakian,5728,6,768
Multnomah,4607,Secretary of State,,DEM,Brad Avakian,1595,0,330
Multnomah,4608,Secretary of State,,DEM,Brad Avakian,676,1,91
Multnomah,4701,Secretary of State,,DEM,Brad Avakian,1060,0,209
Multnomah,4702,Secretary of State,,DEM,Brad Avakian,343,0,71
Multnomah,4703,Secretary of State,,DEM,Brad Avakian,876,0,155
Multnomah,4704,Secretary of State,,DEM,Brad Avakian,1594,1,271
Multnomah,4705,Secretary of State,,DEM,Brad Avakian,2484,0,395
Multnomah,4706,Secretary of State,,DEM,Brad Avakian,1289,1,224
Multnomah,4707,Secretary of State,,DEM,Brad Avakian,751,0,148
Multnomah,4708,Secretary of State,,DEM,Brad Avakian,1612,3,253
Multnomah,4709,Secretary of State,,DEM,Brad Avakian,791,0,143
Multnomah,4710,Secretary of State,,DEM,Brad Avakian,1370,0,282
Multnomah,4801,Secretary of State,,DEM,Brad Avakian,532,0,103
Multnomah,4802,Secretary of State,,DEM,Brad Avakian,24,0,4
Multnomah,4803,Secretary of State,,DEM,Brad Avakian,3175,0,526
Multnomah,4804,Secretary of State,,DEM,Brad Avakian,672,0,108
Multnomah,4805,Secretary of State,,DEM,Brad Avakian,356,0,56
Multnomah,4806,Secretary of State,,DEM,Brad Avakian,550,0,109
Multnomah,4807,Secretary of State,,DEM,Brad Avakian,1133,0,221
Multnomah,4901,Secretary of State,,DEM,Brad Avakian,11,0,4
Multnomah,4902,Secretary of State,,DEM,Brad Avakian,13,0,3
Multnomah,4903,Secretary of State,,DEM,Brad Avakian,1692,0,337
Multnomah,4904,Secretary of State,,DEM,Brad Avakian,2624,0,576
Multnomah,4905,Secretary of State,,DEM,Brad Avakian,71,0,16
Multnomah,4906,Secretary of State,,DEM,Brad Avakian,466,0,127
Multnomah,4907,Secretary of State,,DEM,Brad Avakian,96,0,16
Multnomah,4908,Secretary of State,,DEM,Brad Avakian,712,0,155
Multnomah,4909,Secretary of State,,DEM,Brad Avakian,1558,1,344
Multnomah,4910,Secretary of State,,DEM,Brad Avakian,1361,0,324
Multnomah,4911,Secretary of State,,DEM,Brad Avakian,1472,0,321
Multnomah,5001,Secretary of State,,DEM,Brad Avakian,1524,0,292
Multnomah,5002,Secretary of State,,DEM,Brad Avakian,2346,0,531
Multnomah,5003,Secretary of State,,DEM,Brad Avakian,402,0,103
Multnomah,5004,Secretary of State,,DEM,Brad Avakian,2244,0,429
Multnomah,5006,Secretary of State,,DEM,Brad Avakian,1084,0,266
Multnomah,5007,Secretary of State,,DEM,Brad Avakian,1293,0,284
Multnomah,5008,Secretary of State,,DEM,Brad Avakian,1102,1,268
Multnomah,5009,Secretary of State,,DEM,Brad Avakian,377,0,71
Multnomah,5101,Secretary of State,,DEM,Brad Avakian,341,0,49
Multnomah,5102,Secretary of State,,DEM,Brad Avakian,1733,0,335
Multnomah,5103,Secretary of State,,DEM,Brad Avakian,908,0,177
Multnomah,5104,Secretary of State,,DEM,Brad Avakian,1393,0,275
Multnomah,5105,Secretary of State,,DEM,Brad Avakian,99,0,24
Multnomah,5106,Secretary of State,,DEM,Brad Avakian,563,0,130
Multnomah,5107,Secretary of State,,DEM,Brad Avakian,238,0,57
Multnomah,5202,Secretary of State,,DEM,Brad Avakian,827,0,173
Multnomah,5203,Secretary of State,,DEM,Brad Avakian,464,0,132
Multnomah,5204,Secretary of State,,DEM,Brad Avakian,969,0,255
Multnomah,2701,Secretary of State,,PGP,Alan Zundel,6,0,35
Multnomah,2702,Secretary of State,,PGP,Alan Zundel,5,0,52
Multnomah,3101,Secretary of State,,PGP,Alan Zundel,31,0,92
Multnomah,3102,Secretary of State,,PGP,Alan Zundel,50,0,117
Multnomah,3103,Secretary of State,,PGP,Alan Zundel,13,0,38
Multnomah,3301,Secretary of State,,PGP,Alan Zundel,286,0,883
Multnomah,3303,Secretary of State,,PGP,Alan Zundel,64,0,292
Multnomah,3304,Secretary of State,,PGP,Alan Zundel,16,0,43
Multnomah,3501,Secretary of State,,PGP,Alan Zundel,30,0,72
Multnomah,3502,Secretary of State,,PGP,Alan Zundel,145,2,393
Multnomah,3602,Secretary of State,,PGP,Alan Zundel,195,1,541
Multnomah,3603,Secretary of State,,PGP,Alan Zundel,318,1,723
Multnomah,3604,Secretary of State,,PGP,Alan Zundel,4,0,9
Multnomah,3605,Secretary of State,,PGP,Alan Zundel,61,0,195
Multnomah,3606,Secretary of State,,PGP,Alan Zundel,62,0,110
Multnomah,3607,Secretary of State,,PGP,Alan Zundel,183,1,478
Multnomah,3608,Secretary of State,,PGP,Alan Zundel,151,0,337
Multnomah,3609,Secretary of State,,PGP,Alan Zundel,9,0,31
Multnomah,3610,Secretary of State,,PGP,Alan Zundel,83,0,242
Multnomah,3611,Secretary of State,,PGP,Alan Zundel,150,1,413
Multnomah,3612,Secretary of State,,PGP,Alan Zundel,229,0,524
Multnomah,3801,Secretary of State,,PGP,Alan Zundel,1,0,5
Multnomah,3802,Secretary of State,,PGP,Alan Zundel,218,0,647
Multnomah,3803,Secretary of State,,PGP,Alan Zundel,198,0,447
Multnomah,3804,Secretary of State,,PGP,Alan Zundel,30,0,91
Multnomah,3805,Secretary of State,,PGP,Alan Zundel,26,0,66
Multnomah,3806,Secretary of State,,PGP,Alan Zundel,41,0,156
Multnomah,3807,Secretary of State,,PGP,Alan Zundel,14,0,72
Multnomah,3808,Secretary of State,,PGP,Alan Zundel,16,0,32
Multnomah,4101,Secretary of State,,PGP,Alan Zundel,328,0,630
Multnomah,4102,Secretary of State,,PGP,Alan Zundel,185,0,305
Multnomah,4103,Secretary of State,,PGP,Alan Zundel,99,0,268
Multnomah,4203,Secretary of State,,PGP,Alan Zundel,473,0,740
Multnomah,4204,Secretary of State,,PGP,Alan Zundel,438,0,640
Multnomah,4205,Secretary of State,,PGP,Alan Zundel,214,0,313
Multnomah,4207,Secretary of State,,PGP,Alan Zundel,277,0,388
Multnomah,4208,Secretary of State,,PGP,Alan Zundel,141,0,189
Multnomah,4209,Secretary of State,,PGP,Alan Zundel,417,1,542
Multnomah,4210,Secretary of State,,PGP,Alan Zundel,479,0,739
Multnomah,4301,Secretary of State,,PGP,Alan Zundel,453,0,692
Multnomah,4302,Secretary of State,,PGP,Alan Zundel,450,0,788
Multnomah,4304,Secretary of State,,PGP,Alan Zundel,277,1,570
Multnomah,4305,Secretary of State,,PGP,Alan Zundel,383,0,680
Multnomah,4306,Secretary of State,,PGP,Alan Zundel,70,0,136
Multnomah,4310,Secretary of State,,PGP,Alan Zundel,322,0,582
Multnomah,4401,Secretary of State,,PGP,Alan Zundel,440,0,622
Multnomah,4402,Secretary of State,,PGP,Alan Zundel,375,2,627
Multnomah,4403,Secretary of State,,PGP,Alan Zundel,327,0,538
Multnomah,4404,Secretary of State,,PGP,Alan Zundel,344,1,642
Multnomah,4409,Secretary of State,,PGP,Alan Zundel,84,0,143
Multnomah,4501,Secretary of State,,PGP,Alan Zundel,252,0,719
Multnomah,4502,Secretary of State,,PGP,Alan Zundel,183,1,329
Multnomah,4503,Secretary of State,,PGP,Alan Zundel,136,0,304
Multnomah,4505,Secretary of State,,PGP,Alan Zundel,270,2,578
Multnomah,4506,Secretary of State,,PGP,Alan Zundel,119,0,248
Multnomah,4508,Secretary of State,,PGP,Alan Zundel,222,0,352
Multnomah,4509,Secretary of State,,PGP,Alan Zundel,67,0,212
Multnomah,4510,Secretary of State,,PGP,Alan Zundel,36,0,154
Multnomah,4511,Secretary of State,,PGP,Alan Zundel,77,0,199
Multnomah,4512,Secretary of State,,PGP,Alan Zundel,17,0,29
Multnomah,4601,Secretary of State,,PGP,Alan Zundel,376,0,714
Multnomah,4602,Secretary of State,,PGP,Alan Zundel,114,0,235
Multnomah,4604,Secretary of State,,PGP,Alan Zundel,242,1,517
Multnomah,4605,Secretary of State,,PGP,Alan Zundel,202,0,375
Multnomah,4606,Secretary of State,,PGP,Alan Zundel,473,1,768
Multnomah,4607,Secretary of State,,PGP,Alan Zundel,92,0,330
Multnomah,4608,Secretary of State,,PGP,Alan Zundel,70,0,91
Multnomah,4701,Secretary of State,,PGP,Alan Zundel,44,0,209
Multnomah,4702,Secretary of State,,PGP,Alan Zundel,17,0,71
Multnomah,4703,Secretary of State,,PGP,Alan Zundel,41,0,155
Multnomah,4704,Secretary of State,,PGP,Alan Zundel,77,0,271
Multnomah,4705,Secretary of State,,PGP,Alan Zundel,173,0,395
Multnomah,4706,Secretary of State,,PGP,Alan Zundel,89,0,224
Multnomah,4707,Secretary of State,,PGP,Alan Zundel,56,0,148
Multnomah,4708,Secretary of State,,PGP,Alan Zundel,116,2,253
Multnomah,4709,Secretary of State,,PGP,Alan Zundel,57,0,143
Multnomah,4710,Secretary of State,,PGP,Alan Zundel,108,0,282
Multnomah,4801,Secretary of State,,PGP,Alan Zundel,33,0,103
Multnomah,4802,Secretary of State,,PGP,Alan Zundel,2,0,4
Multnomah,4803,Secretary of State,,PGP,Alan Zundel,248,0,526
Multnomah,4804,Secretary of State,,PGP,Alan Zundel,49,0,108
Multnomah,4805,Secretary of State,,PGP,Alan Zundel,23,0,56
Multnomah,4806,Secretary of State,,PGP,Alan Zundel,52,0,109
Multnomah,4807,Secretary of State,,PGP,Alan Zundel,93,0,221
Multnomah,4901,Secretary of State,,PGP,Alan Zundel,1,0,4
Multnomah,4902,Secretary of State,,PGP,Alan Zundel,0,0,3
Multnomah,4903,Secretary of State,,PGP,Alan Zundel,88,0,337
Multnomah,4904,Secretary of State,,PGP,Alan Zundel,157,0,576
Multnomah,4905,Secretary of State,,PGP,Alan Zundel,3,0,16
Multnomah,4906,Secretary of State,,PGP,Alan Zundel,27,0,127
Multnomah,4907,Secretary of State,,PGP,Alan Zundel,4,0,16
Multnomah,4908,Secretary of State,,PGP,Alan Zundel,40,0,155
Multnomah,4909,Secretary of State,,PGP,Alan Zundel,98,1,344
Multnomah,4910,Secretary of State,,PGP,Alan Zundel,91,0,324
Multnomah,4911,Secretary of State,,PGP,Alan Zundel,106,0,321
Multnomah,5001,Secretary of State,,PGP,Alan Zundel,87,0,292
Multnomah,5002,Secretary of State,,PGP,Alan Zundel,116,0,531
Multnomah,5003,Secretary of State,,PGP,Alan Zundel,11,0,103
Multnomah,5004,Secretary of State,,PGP,Alan Zundel,122,1,429
Multnomah,5006,Secretary of State,,PGP,Alan Zundel,55,0,266
Multnomah,5007,Secretary of State,,PGP,Alan Zundel,61,0,284
Multnomah,5008,Secretary of State,,PGP,Alan Zundel,39,0,268
Multnomah,5009,Secretary of State,,PGP,Alan Zundel,17,0,71
Multnomah,5101,Secretary of State,,PGP,Alan Zundel,21,0,49
Multnomah,5102,Secretary of State,,PGP,Alan Zundel,93,0,335
Multnomah,5103,Secretary of State,,PGP,Alan Zundel,54,0,177
Multnomah,5104,Secretary of State,,PGP,Alan Zundel,65,0,275
Multnomah,5105,Secretary of State,,PGP,Alan Zundel,6,0,24
Multnomah,5106,Secretary of State,,PGP,Alan Zundel,33,0,130
Multnomah,5107,Secretary of State,,PGP,Alan Zundel,10,0,57
Multnomah,5202,Secretary of State,,PGP,Alan Zundel,52,0,173
Multnomah,5203,Secretary of State,,PGP,Alan Zundel,22,0,132
Multnomah,5204,Secretary of State,,PGP,Alan Zundel,47,0,255
Multnomah,2701,Secretary of State,,CON,Michael Marsh,0,0,35
Multnomah,2702,Secretary of State,,CON,Michael Marsh,2,0,52
Multnomah,3101,Secretary of State,,CON,Michael Marsh,5,0,92
Multnomah,3102,Secretary of State,,CON,Michael Marsh,12,0,117
Multnomah,3103,Secretary of State,,CON,Michael Marsh,3,0,38
Multnomah,3301,Secretary of State,,CON,Michael Marsh,10,0,883
Multnomah,3303,Secretary of State,,CON,Michael Marsh,8,0,292
Multnomah,3304,Secretary of State,,CON,Michael Marsh,1,0,43
Multnomah,3501,Secretary of State,,CON,Michael Marsh,3,0,72
Multnomah,3502,Secretary of State,,CON,Michael Marsh,15,1,393
Multnomah,3602,Secretary of State,,CON,Michael Marsh,11,1,541
Multnomah,3603,Secretary of State,,CON,Michael Marsh,38,0,723
Multnomah,3604,Secretary of State,,CON,Michael Marsh,0,0,9
Multnomah,3605,Secretary of State,,CON,Michael Marsh,1,0,195
Multnomah,3606,Secretary of State,,CON,Michael Marsh,6,0,110
Multnomah,3607,Secretary of State,,CON,Michael Marsh,8,1,478
Multnomah,3608,Secretary of State,,CON,Michael Marsh,10,0,337
Multnomah,3609,Secretary of State,,CON,Michael Marsh,0,0,31
Multnomah,3610,Secretary of State,,CON,Michael Marsh,6,0,242
Multnomah,3611,Secretary of State,,CON,Michael Marsh,16,1,413
Multnomah,3612,Secretary of State,,CON,Michael Marsh,10,0,524
Multnomah,3801,Secretary of State,,CON,Michael Marsh,0,0,5
Multnomah,3802,Secretary of State,,CON,Michael Marsh,24,0,647
Multnomah,3803,Secretary of State,,CON,Michael Marsh,17,0,447
Multnomah,3804,Secretary of State,,CON,Michael Marsh,2,0,91
Multnomah,3805,Secretary of State,,CON,Michael Marsh,1,0,66
